Date,Price,Monthly Return
2015-06-30,11.01,
2015-07-31,11.01,0.0
2015-08-31,10.33,-0.061762034514078135
2015-09-30,10.56,0.022265246853823806
2015-10-31,10.11,-0.042613636363636465
2015-11-30,10.4,0.028684470820969477
2015-12-31,10.73,0.03173076923076934
2016-01-31,9.99,-0.06896551724137934
2016-02-29,10.0,0.0010010010010010895
2016-03-31,10.44,0.04400000000000004
2016-04-30,10.62,0.01724137931034475
2016-05-31,10.7,0.007532956685499137
2016-06-30,10.8,0.009345794392523477
2016-07-31,10.33,-0.04351851851851862
2016-08-31,10.36,0.0029041626331074433
2016-09-30,10.48,0.011583011583011782
2016-10-31,10.57,0.00858778625954204
2016-11-30,10.7,0.012298959318826741
2016-12-31,10.87,0.015887850467289688
2017-01-31,10.93,0.005519779208831732
2017-02-28,10.85,-0.007319304666056681
2017-03-31,11.2,0.032258064516129004
2017-04-30,11.22,0.0017857142857145014
2017-05-31,11.65,0.03832442067736186
2017-06-30,11.83,0.015450643776824036
2017-07-31,12.19,0.030431107354184306
2017-08-31,12.1,-0.007383100902379036
2017-09-30,10.93,-0.09669421487603302
2017-10-31,11.24,0.02836230558096986
2017-11-30,11.13,-0.009786476868327343
2017-12-31,11.0,-0.011680143755615546
2018-01-31,12.0,0.09090909090909083
2018-02-28,12.95,0.07916666666666661
2018-03-31,12.99,0.003088803088803216
2018-04-30,12.91,-0.006158583525789019
2018-05-31,13.28,0.02865995352439965
2018-06-30,12.9,-0.028614457831325213
2018-07-31,12.7,-0.015503875968992276
2018-08-31,12.65,-0.00393700787401563
2018-09-30,12.6,-0.0039525691699605625
2018-10-31,12.02,-0.04603174603174609
2018-11-30,12.01,-0.0008319467554076532
2018-12-31,11.99,-0.0016652789342214147
2019-01-31,11.83,-0.01334445371142623
2019-02-28,11.45,-0.032121724429416854
2019-03-31,11.44,-0.0008733624454148048
2019-04-30,11.35,-0.007867132867132809
2019-05-31,10.69,-0.058149779735682805
2019-06-30,10.17,-0.04864359214218894
2019-07-31,10.0,-0.01671583087512285
2019-08-31,9.8,-0.019999999999999907
2019-09-30,9.81,0.0010204081632652073
2019-10-31,11.41,0.163098878695209
2019-11-30,11.77,0.03155127081507447
2019-12-31,12.49,0.061172472387425625
2020-01-31,12.62,0.01040832666132907
2020-02-29,12.42,-0.015847860538827252
2020-03-31,10.22,-0.17713365539452486
2020-04-30,10.93,0.06947162426614462
2020-05-31,11.06,0.011893870082342328
2020-06-30,10.89,-0.015370705244122984
2020-07-31,10.89,0.0
2020-08-31,11.32,0.03948576675849402
2020-09-30,10.8,-0.04593639575971731
2020-10-31,10.68,-0.011111111111111183
2020-11-30,10.6,-0.0074906367041198685
2020-12-31,10.6,0.0
2021-01-31,10.43,-0.016037735849056545
2021-02-28,10.51,0.007670182166826578
2021-03-31,10.04,-0.044719314938154175
2021-04-30,10.5,0.045816733067729265
2021-05-31,10.8,0.028571428571428692
2021-06-30,11.02,0.020370370370370372
2021-07-31,11.81,0.07168784029038111
2021-08-31,11.9,0.007620660457239525
2021-09-30,11.72,-0.015126050420168013
2021-10-31,11.65,-0.005972696245733822
2021-11-30,11.98,0.02832618025751077
2021-12-31,12.16,0.015025041736226985
2022-01-31,13.0,0.06907894736842102
2022-02-28,13.61,0.046923076923076845
2022-03-31,14.9,0.09478324761205004
2022-04-30,14.8,-0.006711409395973145
2022-05-31,14.45,-0.023648648648648796
2022-06-30,13.52,-0.06435986159169549
2022-07-31,13.95,0.031804733727810675
2022-08-31,13.99,0.0028673835125447855
2022-09-30,13.87,-0.008577555396712011
2022-10-31,13.9,0.00216294160057684
2022-11-30,13.53,-0.026618705035971302
2022-12-31,13.65,0.008869179600887067
2023-01-31,13.59,-0.00439560439560438
2023-02-28,13.41,-0.013245033112582738
2023-03-31,13.64,0.017151379567486913
2023-04-30,13.71,0.00513196480938416
2023-05-31,13.45,-0.018964259664478567
2023-06-30,13.68,0.017100371747212018
2023-07-31,13.7,0.0014619883040936088
2023-08-31,13.8,0.007299270072992803
2023-09-30,13.8,0.0
2023-10-31,13.46,-0.024637681159420333
2023-11-30,13.54,0.005943536404160454
2023-12-31,13.74,0.014771048744461002
2024-01-31,13.55,-0.013828238719068353
2024-02-29,13.7,0.011070110701106861
2024-03-31,14.34,0.046715328467153316
2024-04-30,14.29,-0.0034867503486750717
2024-05-31,16.12,0.12806158152554237
2024-06-30,16.45,0.020471464019851116
2024-07-31,16.12,-0.020060790273556117
2024-08-31,17.19,0.06637717121588094
2024-09-30,17.14,-0.002908667830133882
2024-10-31,19.08,0.11318553092182015
2024-11-30,20.6,0.07966457023060824
2024-12-31,21.75,0.055825242718446466
2025-01-31,22.37,0.02850574712643672
2025-02-28,22.65,0.012516763522574692
