Date,Price,Monthly Return
2018-11-30,504.97,-0.0298926094557469
2018-12-31,457.2,-0.0945996791888628
2019-01-31,510.08,0.11566054243219592
2019-02-28,491.96,-0.03552383939774151
2019-03-31,485.71,-0.012704284901211449
2019-04-30,466.01,-0.04055918140454173
2019-05-31,460.02,-0.012853801420570354
2019-06-30,432.3,-0.06025824964131987
2019-07-31,408.6,-0.054823039555863984
2019-08-31,378.38,-0.07395986294664714
2019-09-30,414.95,0.09664887150483636
2019-10-31,434.67,0.0475237980479577
2019-11-30,496.88,0.14312006809763722
2019-12-31,511.98,0.030389631299307718
2020-01-31,525.25,0.025918981210203418
2020-02-29,482.61,-0.08118039029033786
2020-03-31,367.13,-0.23928223617413646
2020-04-30,441.86,0.20355187535750274
2020-05-31,436.83,-0.011383696193364434
2020-06-30,440.67,0.008790605040862598
