Date,Price,Monthly Return
2010-05-31,99.29,
2010-06-30,99.23,-0.0006042904622822753
2010-07-31,104.0,0.04807014007860522
2010-08-31,100.24,-0.0361538461538462
2010-09-30,100.99,0.007482043096568303
2010-10-31,105.44,0.04406376868996942
2010-11-30,113.29,0.07444992412746587
2010-12-31,121.01,0.06814370200370723
2011-01-31,124.93,0.03239401702338651
2011-02-28,117.18,-0.06203473945409432
2011-03-31,125.98,0.0750981396142687
2011-04-30,127.63,0.01309731703444994
2011-05-31,126.55,-0.008461960354148701
2011-06-30,125.53,-0.00806005531410503
2011-07-31,124.66,-0.006930614195809759
2011-08-31,119.9,-0.0381838600994705
2011-09-30,126.13,0.05195996663886571
2011-10-31,126.32,0.0015063823039720425
2011-11-30,120.76,-0.04401519949335009
2011-12-31,117.42,-0.027658164955283282
2012-01-31,124.51,0.06038153636518473
2012-02-29,130.53,0.04834953015822019
2012-03-31,137.94,0.05676855895196509
2012-04-30,152.09,0.10258083224590409
2012-05-31,141.76,-0.06792031034256041
2012-06-30,140.039,-0.01214023702031608
2012-07-31,151.74,0.08355529531059225
2012-08-31,160.21,0.0558191643600896
2012-09-30,159.2,-0.006304225703763877
2012-10-31,170.0,0.06783919597989962
2012-11-30,176.64,0.03905882352941159
2012-12-31,180.26,0.0204936594202898
2013-01-31,184.42,0.023077776544990547
2013-02-28,191.26,0.03708925279253883
2013-03-31,194.013,0.014394018613405946
2013-04-30,206.34,0.06353697948075654
2013-05-31,231.67,0.12275855384317147
2013-06-30,233.06,0.0059999136703070555
2013-07-31,259.77,0.11460568094053025
2013-08-31,237.73,-0.08484428532932975
2013-09-30,236.13,-0.006730324317502978
2013-10-31,245.66,0.04035912421123955
2013-11-30,263.12,0.07107384189530253
2013-12-31,277.5,0.05465186986926107
2014-01-31,293.92,0.05917117117117132
2014-02-28,278.89,-0.05113636363636376
2014-03-31,286.1,0.025852486643479722
2014-04-30,315.13,0.10146801817546303
2014-05-31,328.83,0.04347412179100685
2014-06-30,326.04,-0.008484627315025861
2014-07-31,340.25,0.04358360937308303
2014-08-31,322.28,-0.052814107274063216
2014-09-30,364.76,0.1318108477100659
2014-10-31,391.18,0.0724311876302226
2014-11-30,432.91,0.10667723298737153
2014-12-31,459.34,0.061051950751888295
2015-01-31,486.12,0.058301040623503386
2015-02-28,465.33,-0.04276721797087146
2015-03-31,406.38,-0.1266842885694024
2015-04-30,462.97,0.13925390029036877
2015-05-31,456.13,-0.014774175432533454
2015-06-30,481.58,0.05579549689781427
2015-07-31,503.32,0.04514307072552848
2015-08-31,517.57,0.028312008265119815
2015-09-30,487.08,-0.05890990590644751
2015-10-31,515.16,0.05764966740576494
2015-11-30,501.16,-0.027176022983150805
2015-12-31,531.78,0.06109825205523167
2016-01-31,520.52,-0.02117416976945352
2016-02-29,505.71,-0.028452316913855413
2016-03-31,527.72,0.04352296770876607
2016-04-30,545.55,0.0337868566664139
2016-05-31,564.24,0.03425900467418219
2016-06-30,579.5,0.027045228980575597
2016-07-31,617.39,0.06538395168248479
2016-08-31,609.6,-0.012617632290772396
2016-09-30,616.27,0.010941601049868632
2016-10-31,603.19,-0.021224463303422092
2016-11-30,651.39,0.0799084865465276
2016-12-31,722.6,0.10932006939007355
2017-01-31,751.09,0.039427068917796904
2017-02-28,751.4,0.00041273349398873727
2017-03-31,755.95,0.006055363321799456
2017-04-30,789.45,0.044315100205039926
2017-05-31,817.04,0.034948381784786875
2017-06-30,753.958,-0.07720797023401549
2017-07-31,736.772,-0.022794373161369674
2017-08-31,656.635,-0.10876770561313409
2017-09-30,668.926,0.0187181615357086
2017-10-31,625.336,-0.06516415866628
2017-11-30,628.171,0.004533562756662057
2017-12-31,635.092,0.011017700594264879
2018-01-31,688.689,0.08439249746493416
2018-02-28,672.176,-0.023977441196243787
2018-03-31,708.93,0.054679131655994695
2018-04-30,709.608,0.0009563708687740924
2018-05-31,675.185,-0.04850988151204605
2018-06-30,660.545,-0.02168294615549815
2018-07-31,673.225,0.019196269746951433
2018-08-31,670.007,-0.004779976976493905
2018-09-30,657.675,-0.018405777850082128
2018-10-31,675.265,0.026745733074847067
2018-11-30,658.532,-0.024779901223963896
2018-12-31,602.519,-0.08505737002909508
2019-01-31,661.146,0.09730315558513492
2019-02-28,645.164,-0.02417317808774455
2019-03-31,626.031,-0.029656025444693146
2019-04-30,596.695,-0.04686029925035651
2019-05-31,574.362,-0.037427831639279874
2019-06-30,544.249,-0.05242860774215552
2019-07-31,507.947,-0.06670108718619605
2019-08-31,473.179,-0.06844808611922115
2019-09-30,513.076,0.08431692868872043
2019-10-31,559.036,0.08957737255299403
2019-11-30,646.609,0.1566500189612119
2019-12-31,672.312,0.03975045197329452
2020-01-31,694.753,0.03337884791584855
2020-02-29,642.724,-0.07488848554810124
2020-03-31,490.076,-0.23750163367168486
2020-04-30,584.615,0.1929068144532684
2020-05-31,580.849,-0.006441846343319901
2020-06-30,587.4,0.011278318461424464
2020-07-31,667.711,0.13672284644194765
2020-08-31,706.79,0.05852681774001023
2020-09-30,695.953,-0.015332701368157453
2020-10-31,691.69,-0.006125413641438371
2020-11-30,712.625,0.030266448842689586
2020-12-31,744.299,0.04444693913348541
2021-01-31,788.044,0.05877342304638322
2021-02-28,786.083,-0.0024884397317916918
2021-03-31,754.352,-0.040365966443747014
2021-04-30,745.98,-0.011098267121980143
2021-05-31,807.848,0.08293519933510263
2021-06-30,809.219,0.0016971014349234093
2021-07-31,810.829,0.00198957266203581
2021-08-31,829.005,0.022416563788419053
