Date,Price,Monthly Return
2007-07-31,100.58,
2007-08-31,100.92,0.0033803937164447184
2007-09-30,106.85,0.05875941339674973
2007-10-31,114.26,0.06934955545156773
2007-11-30,113.81,-0.0039383861368808
2007-12-31,116.25,0.021439240839996376
2008-01-31,112.0,-0.03655913978494618
2008-02-29,117.82,0.051964285714285685
2008-03-31,120.05,0.01892717704973701
2008-04-30,120.95,0.0074968763015410556
2008-05-31,99.97,-0.1734601074824308
2008-06-30,101.53,0.015604681404421283
2008-07-31,86.64,-0.14665616074066778
2008-08-31,75.63,-0.12707756232686984
2008-09-30,75.77,0.0018511172815021126
2008-10-31,75.76,-0.00013197835554956683
2008-11-30,75.87,0.0014519535374868386
2008-12-31,55.8,-0.2645314353499407
2009-01-31,52.28,-0.06308243727598561
2009-02-28,59.98,0.14728385615914297
2009-03-31,75.97,0.26658886295431805
2009-04-30,80.39,0.05818086086613139
2009-05-31,84.67,0.053240452792636006
2009-06-30,83.48,-0.014054564780914158
2009-07-31,90.04,0.07858169621466216
2009-08-31,98.47,0.09362505553087508
2009-09-30,105.76,0.07403270031481668
2009-10-31,103.44,-0.021936459909228545
2009-11-30,103.38,-0.0005800464037123421
2009-12-31,104.15,0.0074482491777907445
2010-01-31,105.9,0.01680268843014887
2010-02-28,106.05,0.0014164305949007083
2010-03-31,111.28,0.04931636020744934
2010-04-30,111.92,0.005751258087706601
2010-05-31,99.11,-0.11445675482487494
2010-06-30,100.77,0.01674906669357279
2010-07-31,110.05,0.09209090006946519
2010-08-31,103.29,-0.06142662426169909
2010-09-30,104.34,0.010165553296543672
2010-10-31,110.17,0.05587502396013022
2010-11-30,117.99,0.07098121085594977
2010-12-31,125.92,0.06720908551572169
2011-01-31,130.53,0.03661054637865302
2011-02-28,123.35,-0.055006511912970235
2011-03-31,134.2,0.0879610863396838
2011-04-30,135.55,0.01005961251862919
2011-05-31,135.18,-0.00272962006639621
2011-06-30,130.73,-0.03291907086847179
2011-07-31,128.63,-0.016063642622198393
2011-08-31,120.48,-0.06336002487755577
2011-09-30,130.42,0.08250332005312067
2011-10-31,129.66,-0.0058273270970709
2011-11-30,125.18,-0.03455190498226124
2011-12-31,119.04,-0.04904936890877132
2012-01-31,130.99,0.10038642473118276
2012-02-29,140.1,0.06954729368654089
2012-03-31,148.35,0.058886509635974305
2012-04-30,153.57,0.03518705763397367
2012-05-31,154.91,0.00872566256430285
2012-06-30,152.59,-0.014976437931702224
2012-07-31,162.593,0.06555475457107263
2012-08-31,171.08,0.0521978190943031
2012-09-30,169.887,-0.006973345803133135
2012-10-31,174.494,0.027118025511075006
2012-11-30,183.026,0.04889566403429346
2012-12-31,185.624,0.014194704577491724
2013-01-31,190.91,0.02847692108779043
2013-02-28,203.003,0.06334398407626618
2013-03-31,203.372,0.001817707127480972
2013-04-30,208.383,0.024639576736227076
2013-05-31,238.353,0.14382171290364365
2013-06-30,232.667,-0.023855374171921517
2013-07-31,259.395,0.11487662625125172
2013-08-31,250.507,-0.03426434588176319
2013-09-30,246.967,-0.014131341639155748
2013-10-31,256.48,0.03851931634590855
2013-11-30,271.046,0.0567919525888958
2013-12-31,280.55,0.03506415885126524
2014-01-31,289.734,0.03273569773658869
2014-02-28,278.983,-0.037106449363899174
2014-03-31,297.051,0.06476380281235761
2014-04-30,311.786,0.04960427670669354
2014-05-31,316.294,0.014458635089452221
2014-06-30,314.791,-0.004751908034929531
2014-07-31,326.87,0.03837149092572534
2014-08-31,310.012,-0.05157402025269986
2014-09-30,321.759,0.03789208159684154
2014-10-31,327.008,0.016313451993572814
2014-11-30,337.055,0.03072401898424504
2014-12-31,350.106,0.038720683567963654
2015-01-31,376.746,0.07609124093845865
2015-02-28,373.858,-0.007665642103698467
2015-03-31,338.197,-0.09538648363817281
2015-04-30,380.297,0.12448365893251578
2015-05-31,362.556,-0.04665038114947018
2015-06-30,381.297,0.05169132492635642
2015-07-31,394.977,0.03587754427650869
2015-08-31,373.29,-0.05490699458449466
2015-09-30,343.443,-0.07995660210560163
2015-10-31,367.988,0.0714674633054102
2015-11-30,348.335,-0.05340663282498348
2015-12-31,357.739,0.02699700001435401
2016-01-31,347.312,-0.029146947914540977
2016-02-29,340.39,-0.019930206845718
2016-03-31,360.443,0.05891183642292663
2016-04-30,376.361,0.04416232247539842
2016-05-31,387.314,0.029102377770279242
2016-06-30,398.441,0.02872862845133395
2016-07-31,424.66,0.06580397097688251
2016-08-31,426.902,0.005279517731832328
2016-09-30,431.97,0.011871577083265139
2016-10-31,428.001,-0.009188138065143514
2016-11-30,458.426,0.07108628250868576
2016-12-31,524.067,0.14318777730756982
2017-01-31,529.727,0.010800145782886572
2017-02-28,524.049,-0.01071872870365298
2017-03-31,514.396,-0.018420033241166367
2017-04-30,527.904,0.026259924260686462
2017-05-31,553.144,0.047811723343638146
2017-06-30,512.857,-0.07283275241166864
2017-07-31,508.518,-0.008460448039122048
2017-08-31,469.332,-0.07705921914268521
2017-09-30,478.261,0.019024912002590932
2017-10-31,451.2,-0.056582075477615845
2017-11-30,452.264,0.002358156028368752
2017-12-31,457.696,0.012010684025259621
2018-01-31,497.609,0.08720417045375095
2018-02-28,490.633,-0.0140190390447118
2018-03-31,522.023,0.06397857461687262
2018-04-30,523.102,0.002066958735534641
2018-05-31,501.702,-0.04090980344177608
2018-06-30,497.604,-0.008168195462645134
2018-07-31,508.545,0.02198736344563157
2018-08-31,498.353,-0.020041490920174265
2018-09-30,490.451,-0.01585623042301343
2018-10-31,506.103,0.03191348371193037
