s_close,s_date
100.926,"Jan 27, 2022"
100.908,"Jan 28, 2022"
100.901,"Jan 29, 2022"
100.894,"Jan 30, 2022"
101.364,"Jan 31, 2022"
101.293,"Feb 01, 2022"
101.999,"Feb 02, 2022"
101.372,"Feb 03, 2022"
101.231,"Feb 04, 2022"
101.225,"Feb 05, 2022"
101.218,"Feb 06, 2022"
101.031,"Feb 07, 2022"
101.419,"Feb 08, 2022"
102.311,"Feb 09, 2022"
101.421,"Feb 10, 2022"
101.388,"Feb 11, 2022"
101.378,"Feb 12, 2022"
101.368,"Feb 13, 2022"
100.64,"Feb 14, 2022"
101.018,"Feb 15, 2022"
100.84,"Feb 16, 2022"
100.692,"Feb 17, 2022"
101.294,"Feb 18, 2022"
101.282,"Feb 19, 2022"
101.271,"Feb 20, 2022"
100.789,"Feb 21, 2022"
100.077,"Feb 22, 2022"
100.323,"Feb 23, 2022"
97.2984,"Feb 24, 2022"
97.3935,"Feb 25, 2022"
97.3824,"Feb 26, 2022"
97.3713,"Feb 27, 2022"
98.1976,"Feb 28, 2022"
99.1719,"Mar 01, 2022"
98.5275,"Mar 02, 2022"
98.7518,"Mar 03, 2022"
98.9943,"Mar 04, 2022"
98.983,"Mar 05, 2022"
98.9717,"Mar 06, 2022"
95.5102,"Mar 07, 2022"
94.8016,"Mar 08, 2022"
95.4579,"Mar 09, 2022"
97.4973,"Mar 10, 2022"
97.3359,"Mar 11, 2022"
97.3246,"Mar 12, 2022"
97.3133,"Mar 13, 2022"
96.4831,"Mar 14, 2022"
97.1312,"Mar 15, 2022"
98.1211,"Mar 16, 2022"
97.7003,"Mar 17, 2022"
95.6439,"Mar 18, 2022"
95.6359,"Mar 19, 2022"
95.6279,"Mar 20, 2022"
95.9625,"Mar 21, 2022"
96.1364,"Mar 22, 2022"
96.1202,"Mar 23, 2022"
96.903,"Mar 24, 2022"
96.6973,"Mar 25, 2022"
96.6884,"Mar 26, 2022"
96.6794,"Mar 27, 2022"
97.2578,"Mar 28, 2022"
98.0335,"Mar 29, 2022"
97.6691,"Mar 30, 2022"
98.8699,"Mar 31, 2022"
99.5638,"Apr 01, 2022"
99.5549,"Apr 02, 2022"
99.5461,"Apr 03, 2022"
96.9692,"Apr 04, 2022"
96.9137,"Apr 05, 2022"
97.3296,"Apr 06, 2022"
96.3712,"Apr 07, 2022"
97.7466,"Apr 08, 2022"
97.7386,"Apr 09, 2022"
97.7306,"Apr 10, 2022"
101.506,"Apr 11, 2022"
102.338,"Apr 12, 2022"
101.569,"Apr 13, 2022"
101.961,"Apr 14, 2022"
102.121,"Apr 15, 2022"
