s_close,s_date
560.259,"May 28, 2019"
576.197,"May 29, 2019"
574.362,"May 30, 2019"
565.857,"Jun 03, 2019"
551.961,"Jun 10, 2019"
550.941,"Jun 11, 2019"
555.949,"Jun 12, 2019"
566.122,"Jun 13, 2019"
570.837,"Jun 14, 2019"
564.849,"Jun 17, 2019"
557.798,"Jun 18, 2019"
557.564,"Jun 19, 2019"
563.051,"Jun 20, 2019"
566.229,"Jun 21, 2019"
555.002,"Jun 24, 2019"
552.379,"Jun 25, 2019"
548.849,"Jun 26, 2019"
543.025,"Jun 27, 2019"
544.246,"Jun 28, 2019"
544.249,"Jun 30, 2019"
550.865,"Jul 02, 2019"
557.914,"Jul 03, 2019"
553.523,"Jul 04, 2019"
546.51,"Jul 05, 2019"
540.9,"Jul 08, 2019"
542.876,"Jul 09, 2019"
541.444,"Jul 10, 2019"
541.899,"Jul 11, 2019"
538.873,"Jul 12, 2019"
527.096,"Jul 15, 2019"
526.996,"Jul 16, 2019"
528.573,"Jul 17, 2019"
516.95,"Jul 18, 2019"
520.063,"Jul 19, 2019"
520.772,"Jul 22, 2019"
522.237,"Jul 23, 2019"
515.378,"Jul 24, 2019"
516.215,"Jul 25, 2019"
510.55,"Jul 26, 2019"
503.344,"Jul 29, 2019"
504.014,"Jul 30, 2019"
507.947,"Jul 31, 2019"
507.287,"Aug 01, 2019"
505.512,"Aug 02, 2019"
497.613,"Aug 05, 2019"
496.075,"Aug 06, 2019"
484.428,"Aug 07, 2019"
475.585,"Aug 08, 2019"
469.88,"Aug 09, 2019"
469.864,"Aug 10, 2019"
469.831,"Aug 12, 2019"
469.815,"Aug 13, 2019"
469.798,"Aug 14, 2019"
469.782,"Aug 15, 2019"
460.016,"Aug 16, 2019"
459.998,"Aug 17, 2019"
472.114,"Aug 19, 2019"
485.207,"Aug 20, 2019"
495.73,"Aug 21, 2019"
510.909,"Aug 22, 2019"
501.462,"Aug 23, 2019"
487.914,"Aug 24, 2019"
487.914,"Aug 26, 2019"
489.385,"Aug 27, 2019"
490.498,"Aug 28, 2019"
481.988,"Aug 29, 2019"
473.179,"Aug 30, 2019"
473.179,"Aug 31, 2019"
479.649,"Sep 02, 2019"
477.74,"Sep 03, 2019"
485.017,"Sep 04, 2019"
486.842,"Sep 05, 2019"
491.474,"Sep 06, 2019"
491.456,"Sep 07, 2019"
491.42,"Sep 09, 2019"
491.402,"Sep 10, 2019"
500.11,"Sep 11, 2019"
507.28,"Sep 12, 2019"
504.556,"Sep 13, 2019"
504.539,"Sep 14, 2019"
509.97,"Sep 16, 2019"
509.533,"Sep 17, 2019"
503.013,"Sep 18, 2019"
512.288,"Sep 19, 2019"
511.222,"Sep 20, 2019"
511.205,"Sep 21, 2019"
506.518,"Sep 23, 2019"
509.039,"Sep 24, 2019"
505.961,"Sep 25, 2019"
500.886,"Sep 26, 2019"
511.573,"Sep 27, 2019"
511.559,"Sep 28, 2019"
513.076,"Sep 30, 2019"
517.011,"Oct 01, 2019"
519.738,"Oct 02, 2019"
526.032,"Oct 03, 2019"
530.19,"Oct 04, 2019"
530.173,"Oct 05, 2019"
539.459,"Oct 07, 2019"
538.983,"Oct 08, 2019"
542.811,"Oct 09, 2019"
550.882,"Oct 10, 2019"
558.861,"Oct 11, 2019"
558.846,"Oct 12, 2019"
557.318,"Oct 14, 2019"
554.922,"Oct 15, 2019"
557.58,"Oct 16, 2019"
551.154,"Oct 17, 2019"
551.237,"Oct 18, 2019"
551.226,"Oct 19, 2019"
541.633,"Oct 21, 2019"
543.449,"Oct 22, 2019"
547.371,"Oct 23, 2019"
552.685,"Oct 24, 2019"
551.704,"Oct 25, 2019"
551.696,"Oct 26, 2019"
554.02,"Oct 28, 2019"
552.888,"Oct 29, 2019"
552.439,"Oct 30, 2019"
559.036,"Oct 31, 2019"
562.464,"Nov 01, 2019"
562.452,"Nov 02, 2019"
576.243,"Nov 04, 2019"
578.219,"Nov 05, 2019"
578.219,"Nov 06, 2019"
583.293,"Nov 07, 2019"
586.992,"Nov 08, 2019"
586.98,"Nov 09, 2019"
586.968,"Nov 10, 2019"
600.578,"Nov 11, 2019"
601.094,"Nov 12, 2019"
611.241,"Nov 13, 2019"
610.448,"Nov 14, 2019"
612.625,"Nov 15, 2019"
550.865,"Nov 16, 2019"
612.604,"Nov 17, 2019"
625.055,"Nov 18, 2019"
630.73,"Nov 19, 2019"
624.109,"Nov 20, 2019"
611.969,"Nov 21, 2019"
623.476,"Nov 22, 2019"
623.463,"Nov 23, 2019"
623.451,"Nov 24, 2019"
627.32,"Nov 25, 2019"
623.011,"Nov 26, 2019"
628.095,"Nov 27, 2019"
638.208,"Nov 28, 2019"
646.626,"Nov 29, 2019"
646.609,"Nov 30, 2019"
646.591,"Dec 01, 2019"
659.937,"Dec 02, 2019"
657.375,"Dec 03, 2019"
664.825,"Dec 04, 2019"
671.611,"Dec 05, 2019"
674.059,"Dec 06, 2019"
674.044,"Dec 07, 2019"
674.029,"Dec 08, 2019"
670.337,"Dec 09, 2019"
672.68,"Dec 10, 2019"
674.164,"Dec 11, 2019"
673.267,"Dec 12, 2019"
677.635,"Dec 13, 2019"
677.62,"Dec 14, 2019"
677.605,"Dec 15, 2019"
690.01,"Dec 16, 2019"
689.77,"Dec 17, 2019"
683.981,"Dec 18, 2019"
670.668,"Dec 19, 2019"
675.031,"Dec 20, 2019"
675.019,"Dec 21, 2019"
675.007,"Dec 22, 2019"
661.216,"Dec 23, 2019"
666.055,"Dec 24, 2019"
666.043,"Dec 25, 2019"
680.942,"Dec 26, 2019"
675.131,"Dec 27, 2019"
675.119,"Dec 28, 2019"
675.107,"Dec 29, 2019"
674.363,"Dec 30, 2019"
672.312,"Dec 31, 2019"
681.167,"Jan 01, 2020"
695.802,"Jan 02, 2020"
692.357,"Jan 03, 2020"
692.34,"Jan 04, 2020"
692.324,"Jan 05, 2020"
674.499,"Jan 06, 2020"
681.327,"Jan 07, 2020"
672.88,"Jan 08, 2020"
693.107,"Jan 09, 2020"
704.998,"Jan 10, 2020"
704.984,"Jan 11, 2020"
704.971,"Jan 12, 2020"
707.612,"Jan 13, 2020"
709.163,"Jan 14, 2020"
705.216,"Jan 15, 2020"
707.39,"Jan 16, 2020"
707.578,"Jan 17, 2020"
707.563,"Jan 18, 2020"
707.549,"Jan 19, 2020"
704.545,"Jan 20, 2020"
703.564,"Jan 21, 2020"
703.648,"Jan 22, 2020"
703.27,"Jan 23, 2020"
707.539,"Jan 24, 2020"
707.518,"Jan 25, 2020"
707.498,"Jan 26, 2020"
705.265,"Jan 27, 2020"
704.137,"Jan 28, 2020"
699.413,"Jan 29, 2020"
698.621,"Jan 30, 2020"
694.753,"Jan 31, 2020"
694.737,"Feb 01, 2020"
694.721,"Feb 02, 2020"
675.604,"Feb 03, 2020"
682.124,"Feb 04, 2020"
682.108,"Feb 05, 2020"
680.716,"Feb 06, 2020"
668.479,"Feb 07, 2020"
668.463,"Feb 08, 2020"
668.447,"Feb 09, 2020"
654.157,"Feb 10, 2020"
663.617,"Feb 11, 2020"
677.583,"Feb 12, 2020"
676.922,"Feb 13, 2020"
676.268,"Feb 14, 2020"
676.247,"Feb 15, 2020"
676.227,"Feb 16, 2020"
677.625,"Feb 17, 2020"
674.866,"Feb 18, 2020"
681.79,"Feb 19, 2020"
682.476,"Feb 20, 2020"
