s_close,s_date
159.72,"Feb 14, 2012"
160.98,"Feb 15, 2012"
161.28,"Feb 16, 2012"
161.85,"Feb 17, 2012"
163.01,"Feb 20, 2012"
163.62,"Feb 21, 2012"
163.31,"Feb 22, 2012"
162.49,"Feb 23, 2012"
165.2,"Feb 24, 2012"
166.03,"Feb 27, 2012"
166,"Feb 28, 2012"
166.22,"Feb 29, 2012"
166.84,"Mar 01, 2012"
168.82,"Mar 02, 2012"
169.92,"Mar 05, 2012"
169.3,"Mar 06, 2012"
168.61,"Mar 07, 2012"
169.9,"Mar 08, 2012"
170.85,"Mar 09, 2012"
170.53,"Mar 12, 2012"
170.59,"Mar 13, 2012"
170.89,"Mar 14, 2012"
170.48,"Mar 15, 2012"
168.69,"Mar 16, 2012"
166.79,"Mar 19, 2012"
169.25,"Mar 20, 2012"
168.22,"Mar 21, 2012"
167.68,"Mar 22, 2012"
167.63,"Mar 26, 2012"
169.23,"Mar 27, 2012"
172.1,"Mar 28, 2012"
172.68,"Mar 29, 2012"
175.83,"Mar 30, 2012"
174.49,"Apr 02, 2012"
174.6,"Apr 03, 2012"
177.35,"Apr 04, 2012"
176.87,"Apr 05, 2012"
177.07,"Apr 06, 2012"
176.67,"Apr 09, 2012"
176.84,"Apr 10, 2012"
176.82,"Apr 11, 2012"
174.45,"Apr 12, 2012"
175.71,"Apr 13, 2012"
176.68,"Apr 16, 2012"
176.24,"Apr 17, 2012"
177.57,"Apr 18, 2012"
178.01,"Apr 19, 2012"
177.1,"Apr 20, 2012"
178.75,"Apr 23, 2012"
179.63,"Apr 24, 2012"
180.21,"Apr 25, 2012"
180.04,"Apr 26, 2012"
179.61,"Apr 27, 2012"
178.68,"Apr 30, 2012"
179.59,"May 02, 2012"
181.73,"May 03, 2012"
182.91,"May 04, 2012"
183.85,"May 07, 2012"
182.93,"May 08, 2012"
184.31,"May 09, 2012"
182.69,"May 10, 2012"
180.95,"May 11, 2012"
180.84,"May 14, 2012"
182.26,"May 15, 2012"
180.03,"May 16, 2012"
179.59,"May 17, 2012"
176.92,"May 18, 2012"
176.08,"May 21, 2012"
178.56,"May 22, 2012"
177.93,"May 23, 2012"
177.39,"May 24, 2012"
177.85,"May 25, 2012"
179.28,"May 28, 2012"
179.62,"May 29, 2012"
178.06,"May 30, 2012"
177.69,"May 31, 2012"
179.35,"Jun 01, 2012"
177.95,"Jun 04, 2012"
176.27,"Jun 05, 2012"
176.77,"Jun 06, 2012"
176.23,"Jun 07, 2012"
176.11,"Jun 08, 2012"
177,"Jun 11, 2012"
175.61,"Jun 12, 2012"
175.47,"Jun 13, 2012"
178.67,"Jun 14, 2012"
178.82,"Jun 15, 2012"
179.54,"Jun 18, 2012"
177.93,"Jun 19, 2012"
177.62,"Jun 20, 2012"
176.69,"Jun 21, 2012"
178.03,"Jun 22, 2012"
176.99,"Jun 25, 2012"
177.68,"Jun 26, 2012"
179.87,"Jun 27, 2012"
180.16,"Jun 28, 2012"
180.17,"Jun 29, 2012"
180.17,"Jun 30, 2012"
182.42,"Jul 02, 2012"
183.09,"Jul 03, 2012"
182.82,"Jul 04, 2012"
183.28,"Jul 05, 2012"
184.38,"Jul 06, 2012"
184.84,"Jul 09, 2012"
185.57,"Jul 10, 2012"
185.44,"Jul 11, 2012"
185.67,"Jul 12, 2012"
185.59,"Jul 13, 2012"
186.22,"Jul 16, 2012"
186.75,"Jul 17, 2012"
188,"Jul 18, 2012"
187.83,"Jul 19, 2012"
186.77,"Jul 20, 2012"
186.58,"Jul 24, 2012"
187.53,"Jul 25, 2012"
187.45,"Jul 26, 2012"
188.8,"Jul 27, 2012"
188.35,"Jul 30, 2012"
188.93,"Jul 31, 2012"
190.78,"Aug 01, 2012"
190.59,"Aug 02, 2012"
190.37,"Aug 03, 2012"
189.79,"Aug 06, 2012"
189.81,"Aug 07, 2012"
190.99,"Aug 08, 2012"
191.04,"Aug 09, 2012"
191.25,"Aug 10, 2012"
195.51,"Aug 13, 2012"
195.94,"Aug 15, 2012"
196.76,"Aug 16, 2012"
196.75,"Aug 17, 2012"
197.56,"Aug 23, 2012"
196.41,"Aug 24, 2012"
198.91,"Aug 27, 2012"
199.89,"Aug 28, 2012"
200.21,"Aug 29, 2012"
201.68,"Aug 30, 2012"
202.7,"Aug 31, 2012"
202.48,"Sep 03, 2012"
203.22,"Sep 04, 2012"
201.75,"Sep 05, 2012"
200.16,"Sep 06, 2012"
200.08,"Sep 07, 2012"
199.17,"Sep 10, 2012"
198.93,"Sep 11, 2012"
199.69,"Sep 12, 2012"
200.38,"Sep 13, 2012"
201.19,"Sep 14, 2012"
200.6,"Sep 17, 2012"
203.02,"Sep 18, 2012"
202.78,"Sep 19, 2012"
200.88,"Sep 20, 2012"
199.11,"Sep 24, 2012"
199.2,"Sep 25, 2012"
199.48,"Sep 26, 2012"
199.64,"Sep 27, 2012"
200.87,"Sep 28, 2012"
202.57,"Oct 01, 2012"
203.27,"Oct 02, 2012"
203.24,"Oct 03, 2012"
204.43,"Oct 04, 2012"
203.38,"Oct 05, 2012"
201.4,"Oct 08, 2012"
202.53,"Oct 09, 2012"
202.53,"Oct 10, 2012"
202.68,"Oct 11, 2012"
200.9,"Oct 12, 2012"
199.99,"Oct 15, 2012"
199.67,"Oct 16, 2012"
199.72,"Oct 17, 2012"
200.82,"Oct 18, 2012"
201.74,"Oct 19, 2012"
201.66,"Oct 22, 2012"
201.28,"Oct 23, 2012"
201.29,"Oct 24, 2012"
200.93,"Oct 25, 2012"
200.13,"Oct 30, 2012"
202.63,"Oct 31, 2012"
204.42,"Nov 01, 2012"
206.3,"Nov 02, 2012"
206.35,"Nov 05, 2012"
205.71,"Nov 06, 2012"
205.09,"Nov 07, 2012"
204.82,"Nov 08, 2012"
203.94,"Nov 12, 2012"
203.05,"Nov 13, 2012"
202.79,"Nov 14, 2012"
203.05,"Nov 15, 2012"
203.83,"Nov 16, 2012"
204.17,"Nov 19, 2012"
205.24,"Nov 20, 2012"
203.98,"Nov 21, 2012"
204.42,"Nov 22, 2012"
204.71,"Nov 23, 2012"
204.88,"Nov 26, 2012"
207.2,"Nov 27, 2012"
207.43,"Nov 28, 2012"
207.01,"Nov 29, 2012"
206.58,"Nov 30, 2012"
206.92,"Dec 03, 2012"
207.28,"Dec 04, 2012"
205.91,"Dec 05, 2012"
207.31,"Dec 06, 2012"
206.81,"Dec 07, 2012"
205.5,"Dec 10, 2012"
204.52,"Dec 11, 2012"
205.06,"Dec 12, 2012"
207.08,"Dec 13, 2012"
207.58,"Dec 14, 2012"
208.31,"Dec 17, 2012"
208.78,"Dec 18, 2012"
208.74,"Dec 19, 2012"
209.62,"Dec 20, 2012"
209.94,"Dec 21, 2012"
210.3,"Dec 24, 2012"
210.56,"Dec 26, 2012"
211.26,"Dec 27, 2012"
212.15,"Dec 28, 2012"
212.77,"Dec 31, 2012"
212.12,"Jan 01, 2013"
208.78,"Jan 02, 2013"
209.42,"Jan 03, 2013"
210.18,"Jan 04, 2013"
208.03,"Jan 07, 2013"
210.64,"Jan 08, 2013"
212.47,"Jan 09, 2013"
209.78,"Jan 10, 2013"
210.87,"Jan 11, 2013"
211.14,"Jan 14, 2013"
203.76,"Jan 15, 2013"
204.47,"Jan 16, 2013"
206.22,"Jan 17, 2013"
209.65,"Jan 18, 2013"
209.5,"Jan 21, 2013"
212.54,"Jan 22, 2013"
213.93,"Jan 23, 2013"
216.17,"Jan 24, 2013"
214.32,"Jan 28, 2013"
215.78,"Jan 29, 2013"
216.28,"Jan 30, 2013"
216.24,"Jan 31, 2013"
216.69,"Feb 01, 2013"
217.18,"Feb 04, 2013"
219.92,"Feb 06, 2013"
219.02,"Feb 07, 2013"
219.73,"Feb 08, 2013"
220.44,"Feb 11, 2013"
221.53,"Feb 12, 2013"
222.3,"Feb 13, 2013"
223.51,"Feb 14, 2013"
223.77,"Feb 15, 2013"
226.16,"Feb 18, 2013"
225.3,"Feb 19, 2013"
227.79,"Feb 20, 2013"
227.27,"Feb 21, 2013"
227.92,"Feb 22, 2013"
227.41,"Feb 25, 2013"
226.4,"Feb 26, 2013"
228.81,"Feb 27, 2013"
230.01,"Feb 28, 2013"
230.38,"Mar 01, 2013"
230.19,"Mar 04, 2013"
231.38,"Mar 05, 2013"
230.53,"Mar 06, 2013"
231.29,"Mar 07, 2013"
228.88,"Mar 08, 2013"
223.81,"Mar 11, 2013"
227.38,"Mar 12, 2013"
226.84,"Mar 13, 2013"
227.73,"Mar 14, 2013"
227.31,"Mar 15, 2013"
226.56,"Mar 18, 2013"
229.15,"Mar 19, 2013"
231.47,"Mar 20, 2013"
233.76,"Mar 21, 2013"
235.05,"Mar 22, 2013"
235.49,"Mar 25, 2013"
234.28,"Mar 26, 2013"
233.55,"Mar 27, 2013"
233.31,"Mar 28, 2013"
235.12,"Mar 29, 2013"
238.36,"Apr 01, 2013"
240.01,"Apr 02, 2013"
244.44,"Apr 03, 2013"
244.47,"Apr 04, 2013"
243.82,"Apr 05, 2013"
243.73,"Apr 08, 2013"
244.73,"Apr 09, 2013"
245.15,"Apr 10, 2013"
244.5,"Apr 11, 2013"
244,"Apr 12, 2013"
240.03,"Apr 15, 2013"
236.47,"Apr 16, 2013"
235.63,"Apr 17, 2013"
238.7,"Apr 18, 2013"
238.43,"Apr 19, 2013"
239.62,"Apr 22, 2013"
241.84,"Apr 23, 2013"
242.65,"Apr 24, 2013"
244.43,"Apr 25, 2013"
246.22,"Apr 26, 2013"
246.12,"Apr 29, 2013"
247.68,"Apr 30, 2013"
249.8,"May 02, 2013"
253.55,"May 03, 2013"
254.23,"May 06, 2013"
253.56,"May 07, 2013"
252.45,"May 08, 2013"
252.55,"May 09, 2013"
253.91,"May 10, 2013"
258.12,"May 13, 2013"
258.49,"May 14, 2013"
259.26,"May 15, 2013"
258.1,"May 16, 2013"
261.57,"May 17, 2013"
264.1,"May 20, 2013"
