Date,Actual Price,Predicted Price
2023-01-01,13264.0,13263.405767683378
2023-01-02,13274.1,13274.138770500735
2023-01-03,13398.5,13277.71425646722
2023-01-04,13491.4,13406.401094732886
2023-01-05,13352.4,13488.44570184211
2023-01-06,13635.4,13367.102576680096
2023-01-07,13611.8,13635.944868082528
2023-01-08,13611.8,13615.42126872527
2023-01-09,13685.1,13623.815839879298
2023-01-10,13761.7,13692.762940812905
2023-01-11,13761.7,13771.817370813289
2023-01-12,13914.8,13770.786216521463
2023-01-13,14109.5,13924.709812942585
2023-01-14,14057.0,14108.435342242878
2023-01-15,14057.0,14068.457636774754
2023-01-16,14080.6,14071.351933095108
2023-01-17,14018.2,14097.931182201384
2023-01-18,13978.3,14036.48959606509
2023-01-19,14209.3,13999.411401546493
2023-01-20,14235.5,14215.103739404516
2023-01-21,14211.5,14237.228514247823
2023-01-22,14211.5,14217.898835879747
2023-01-23,14182.6,14215.239796950447
2023-01-24,14402.2,14188.922434082377
2023-01-25,14389.7,14397.78460794601
2023-01-26,14295.4,14384.878202142974
2023-01-27,15526.8,14302.022923683804
2023-01-28,15513.2,15489.137009892738
2023-01-29,15513.2,15475.241675460138
2023-01-30,16060.6,15535.89809897611
2023-01-31,16591.0,16055.748739810575
2023-02-01,16694.4,16615.313402307078
2023-02-02,16598.3,16720.825653076
2023-02-03,16182.8,16685.24843863336
2023-02-04,16179.5,16274.981138103347
2023-02-05,16179.5,16302.292672461786
2023-02-06,16485.1,16251.932888459341
2023-02-07,16595.7,16561.89042358932
2023-02-08,16523.4,16609.234482990436
2023-02-09,16252.7,16565.41153831
2023-02-10,16247.9,16250.823200460129
2023-02-11,16125.6,16270.227421968326
2023-02-12,16124.7,16090.244248589972
2023-02-13,15871.1,16120.186648106726
2023-02-14,15933.2,15817.30881436402
2023-02-15,15627.7,15918.184331959126
2023-02-16,15617.9,15563.371754250807
2023-02-17,15595.7,15608.52065750247
2023-02-18,15554.0,15522.273776529608
2023-02-19,15401.9,15544.372405220181
2023-02-20,15469.3,15341.079584582409
2023-02-21,15479.2,15471.890744223696
2023-02-22,15320.0,15422.875404336255
2023-02-23,15275.5,15340.463255025948
2023-02-24,15138.2,15242.693786002683
2023-02-25,15125.6,15171.871424741319
2023-02-26,14985.4,15103.549811512938
2023-02-27,15164.5,15020.77612089746
2023-02-28,15359.5,15138.117765121515
2023-03-01,15461.8,15370.45887620182
2023-03-02,15408.5,15424.808441613499
2023-03-03,16603.5,15427.195619923537
2023-03-04,16620.0,16542.837338883608
2023-03-05,16610.9,16604.463126692004
2023-03-06,16333.3,16617.450786991532
2023-03-07,16058.0,16385.831234816877
2023-03-08,16220.5,16128.360661442972
2023-03-09,16349.3,16292.184499485378
2023-03-10,16789.6,16396.310914618945
2023-03-11,16742.9,16826.009170658363
2023-03-12,16740.7,16759.15623139544
2023-03-13,17227.1,16779.171471804006
2023-03-14,17215.5,17220.41554966739
2023-03-15,17328.3,17226.285551975707
2023-03-16,17396.9,17330.476264359502
2023-03-17,17882.1,17409.352495079005
2023-03-18,17737.6,17875.48295425093
2023-03-19,17730.2,17746.78670181406
2023-03-20,17905.3,17758.311827206468
2023-03-21,17532.6,17923.83639109279
2023-03-22,17928.0,17574.447286217317
2023-03-23,18123.0,17956.07597804373
2023-03-24,17961.2,18127.98010094199
2023-03-25,17981.9,17987.645125683724
2023-03-26,17983.9,17998.332626047435
2023-03-27,17789.1,18003.604935363855
2023-03-28,17940.5,17804.829689210306
2023-03-29,17866.9,17953.28049236891
2023-03-30,18036.7,17860.82940725185
2023-03-31,17947.5,18036.41483424804
2023-04-01,17941.8,17927.115842469524
2023-04-02,17942.3,17944.696951791368
2023-04-03,18163.1,17920.095591965175
2023-04-04,18624.8,18157.800283256787
2023-04-05,18702.1,18580.544715190277
2023-04-06,18536.1,18691.023189081683
2023-04-07,18304.2,18531.516000304116
2023-04-08,18304.2,18343.0839237555
2023-04-09,17985.7,18329.136322988907
2023-04-10,17983.5,18036.94572178029
2023-04-11,18539.4,18015.623702710673
2023-04-12,18621.7,18546.23597846763
2023-04-13,18656.8,18604.020954308482
2023-04-14,18312.7,18661.44000086345
2023-04-15,17998.3,18312.26170151939
2023-04-16,17998.7,18033.738048188243
2023-04-17,18226.7,17999.363066851718
2023-04-18,18264.1,18228.19501449933
2023-04-19,17962.8,18232.67359835145
2023-04-20,18240.0,17966.350845101704
2023-04-21,18040.9,18209.8785717838
2023-04-22,18044.4,18029.15535293472
2023-04-23,18044.4,18028.0170321332
2023-04-24,18093.6,18031.93790486913
2023-04-25,18171.5,18077.909915956992
2023-04-26,18107.7,18158.959893384577
2023-04-27,18109.5,18099.582005233013
2023-04-28,18108.4,18111.570015028385
2023-04-29,18119.6,18108.536993835605
2023-04-30,18123.3,18128.072612208045
2023-05-01,18038.7,18127.816233532576
2023-05-02,18380.8,18053.23815991693
2023-05-03,18534.3,18378.251423211146
2023-05-04,18677.0,18526.516068662022
2023-05-05,18388.5,18675.348166919932
2023-05-06,18376.4,18402.113617107607
2023-05-07,18375.7,18405.659090329187
2023-05-08,18403.7,18390.397223886812
2023-05-09,18581.0,18427.720569006233
2023-05-10,18546.5,18581.54440090092
2023-05-11,18624.4,18557.432959093636
2023-05-12,19084.0,18623.89194263223
2023-05-13,19088.8,19073.813318935783
2023-05-14,18354.5,19072.280677339368
2023-05-15,18441.9,18392.141929719175
2023-05-16,18008.0,18469.295283243286
2023-05-17,18139.9,18036.098957102775
2023-05-18,17951.7,18160.670288968417
2023-05-19,18128.9,17942.86145470338
2023-05-20,18087.1,18122.81063133417
2023-05-21,18092.7,18043.062385369245
2023-05-22,18145.9,18074.41748700356
2023-05-23,18171.6,18092.94395396207
2023-05-24,18050.2,18150.74870984887
2023-05-25,17812.9,18010.26537867587
2023-05-26,17838.9,17819.388575286415
2023-05-27,17834.3,17818.339344912274
2023-05-28,17839.9,17840.179911842977
2023-05-29,17793.9,17822.437045432205
2023-05-30,17979.2,17804.167079370585
2023-05-31,17992.0,17961.116671461925
2023-06-01,18110.1,17996.199466692742
2023-06-02,17868.1,18098.08392021887
2023-06-03,17928.9,17885.769781230287
2023-06-04,17928.9,17937.25029380857
2023-06-05,18024.6,17942.57957827178
2023-06-06,18056.1,18028.894368133166
2023-06-07,17864.9,18062.505378878075
2023-06-08,18116.8,17875.436955082307
2023-06-09,18058.7,18122.606687688658
2023-06-10,18056.7,18052.48335893167
2023-06-11,18058.3,18067.529722381183
2023-06-12,18037.8,18051.863394814256
2023-06-13,17936.5,18048.25971864725
2023-06-14,17943.4,17933.498659984652
2023-06-15,18072.8,17955.096542468862
2023-06-16,18050.4,18058.364823007752
2023-06-17,18063.1,18052.2616902656
2023-06-18,18009.7,18051.226674615882
2023-06-19,17998.8,18014.409507128756
2023-06-20,17869.7,17992.126178407543
2023-06-21,17839.4,17879.320563040445
2023-06-22,17616.3,17838.428459454408
2023-06-23,17656.4,17628.150391896692
2023-06-24,17653.2,17655.243814594418
2023-06-25,17555.4,17646.979271554217
2023-06-26,17686.9,17546.08923102771
2023-06-27,17598.4,17671.526632978486
2023-06-28,17564.2,17578.09217847744
2023-06-29,17543.3,17554.58735330924
2023-06-30,17650.7,17525.305854568498
2023-07-01,17656.1,17639.419140693866
2023-07-02,17546.0,17636.69103906881
2023-07-03,17669.0,17547.803698710944
2023-07-04,17686.3,17659.83535770143
2023-07-05,17062.7,17687.15799038065
2023-07-06,16987.9,17083.89586428712
2023-07-07,17174.7,17022.718515635323
2023-07-08,16833.6,17167.896251301172
2023-07-09,16833.6,16845.97911663458
2023-07-10,17275.8,16825.197285739523
2023-07-11,17312.5,17245.902926121074
2023-07-12,17261.4,17266.12846132142
2023-07-13,17351.5,17240.390898901223
2023-07-14,17412.9,17319.329439347373
2023-07-15,17155.9,17401.606041233787
2023-07-16,17155.9,17150.980015006735
2023-07-17,17314.6,17176.100473966933
2023-07-18,17837.4,17310.68894373142
2023-07-19,18027.4,17836.958249425606
2023-07-20,18019.1,18006.48014983178
2023-07-21,18015.2,18042.774021202218
2023-07-22,18046.5,18029.136502630678
2023-07-23,18046.5,18093.957079559423
2023-07-24,17979.9,18074.64550743406
2023-07-25,18178.7,18036.487456695875
2023-07-26,18210.2,18201.103557801755
2023-07-27,17930.1,18246.089805336753
2023-07-28,18007.6,17954.021947806377
2023-07-29,17943.8,18041.613745862414
2023-07-30,17943.8,17941.839888769544
2023-07-31,18102.5,17958.98487240137
2023-08-01,17916.9,18073.834376254697
2023-08-02,17730.0,17914.95049014689
2023-08-03,17761.8,17710.33674683267
2023-08-04,17672.3,17756.221583792627
2023-08-05,17684.9,17641.193888936632
2023-08-06,17684.9,17675.503628469225
2023-08-07,17625.6,17648.02508540055
2023-08-08,17791.2,17618.080374618752
2023-08-09,17674.0,17755.453998009787
2023-08-10,17663.6,17668.800311503615
2023-08-11,17717.0,17647.846996464305
2023-08-12,17764.0,17719.86031435988
2023-08-13,17764.0,17753.56811076832
