Date,Price,Monthly Return
2011-12-31,98.6631,
2012-01-31,105.918,0.07353204997613094
2012-02-29,112.379,0.061000018882531704
2012-03-31,118.891,0.057946769414214394
2012-04-30,122.913,0.033829305834756074
2012-05-31,120.967,-0.015832336693433535
2012-06-30,119.932,-0.008556052477121878
2012-07-31,126.492,0.05469766200847159
2012-08-31,136.596,0.07987856939569293
2012-09-30,135.185,-0.010329731470906878
2012-10-31,140.085,0.036246624995376786
2012-11-30,141.639,0.011093264803512248
2012-12-31,144.611,0.020982921370526375
2013-01-31,147.318,0.01871918457102173
2013-02-28,157.34,0.06802970444887912
2013-03-31,156.934,-0.002580399135629907
2013-04-30,157.724,0.005033963322160773
2013-05-31,180.578,0.1448986837767241
2013-06-30,180.252,-0.0018053140471153695
2013-07-31,198.145,0.09926658234027919
2013-08-31,180.804,-0.08751671755532564
2013-09-30,176.975,-0.02117762881352192
2013-10-31,185.77,0.049696284785986755
2013-11-30,201.537,0.08487376863863916
2013-12-31,213.951,0.06159662989922432
2014-01-31,230.971,0.07955092521184759
2014-02-28,217.846,-0.056825315732278114
2014-03-31,234.081,0.07452512325220573
2014-04-30,244.467,0.044369256795724565
2014-05-31,250.515,0.02473953539741558
2014-06-30,260.293,0.039031594914476164
2014-07-31,261.487,0.004587138340255148
2014-08-31,246.951,-0.055589761632509616
2014-09-30,258.413,0.04641406594830566
2014-10-31,276.399,0.06960176152128561
2014-11-30,295.251,0.06820574604104923
2014-12-31,299.468,0.014282762801819615
2015-01-31,319.123,0.06563305595255575
2015-02-28,316.069,-0.009569977720189304
2015-03-31,290.96,-0.07944151435287872
2015-04-30,323.555,0.11202570800110001
2015-05-31,312.744,-0.033413175503391956
2015-06-30,327.755,0.047997723377586565
2015-07-31,333.901,0.01875181156656658
2015-08-31,333.385,-0.001545368237890976
2015-09-30,311.063,-0.06695562187860882
2015-10-31,325.211,0.04548274786779527
2015-11-30,308.319,-0.05194166248989118
2015-12-31,323.443,0.049053091116668
2016-01-31,317.314,-0.01894924298871814
2016-02-29,304.104,-0.04163068758390753
2016-03-31,326.021,0.07207073895772509
2016-04-30,333.864,0.024056732541768655
2016-05-31,340.845,0.020909711738911874
2016-06-30,345.965,0.015021490706919494
2016-07-31,370.836,0.07188877487607148
2016-08-31,374.082,0.008753195482639198
2016-09-30,381.37,0.01948235948268029
2016-10-31,367.352,-0.03675695518787536
2016-11-30,398.56,0.08495394063459583
2016-12-31,444.954,0.11640405459654768
2017-01-31,453.111,0.018332232095902068
2017-02-28,453.746,0.0014014226094709592
2017-03-31,450.845,-0.006393444790697811
2017-04-30,471.583,0.04599807029023273
2017-05-31,487.65,0.03407035452931928
2017-06-30,441.327,-0.09499231005844355
2017-07-31,435.955,-0.012172380117237314
2017-08-31,383.357,-0.12065006709408077
2017-09-30,385.965,0.006803058245969051
2017-10-31,367.095,-0.04889044343398996
2017-11-30,370.341,0.008842397744452946
2017-12-31,370.517,0.00047523768634838426
2018-01-31,404.586,0.0919498970357635
2018-02-28,392.549,-0.029751400196744382
2018-03-31,409.135,0.04225205006254007
2018-04-30,409.614,0.0011707627066859239
2018-05-31,393.553,-0.0392100855927775
2018-06-30,388.268,-0.013428940955856117
2018-07-31,396.632,0.021541821628359825
2018-08-31,395.473,-0.002922104116662272
2018-09-30,388.54,-0.017530906028982995
2018-10-31,406.775,0.04693210480259413
2018-11-30,391.298,-0.03804806096736524
2018-12-31,357.194,-0.08715608053197299
2019-01-31,389.7,0.09100376826038503
2019-02-28,379.694,-0.02567616114960214
2019-03-31,370.553,-0.024074649586245833
2019-04-30,347.811,-0.06137313690619162
2019-05-31,342.041,-0.016589469568242476
2019-06-30,323.825,-0.05325677331080192
2019-07-31,303.983,-0.06127383617694737
2019-08-31,275.901,-0.09238016599612475
2019-09-30,307.005,0.11273609011928176
2019-10-31,335.2,0.09183889513200105
2019-11-30,380.661,0.135623508353222
2019-12-31,399.75,0.05014698117222416
2020-01-31,407.064,0.018296435272045164
2020-02-29,370.583,-0.08961981408328912
2020-03-31,286.315,-0.22739305364790086
2020-04-30,347.835,0.21486823952639567
2020-05-31,346.761,-0.003087670878433646
2020-06-30,343.406,-0.009675251830511544
2020-07-31,391.22,0.13923460859740366
2020-08-31,407.034,0.04042226880016342
2020-09-30,396.947,-0.0247817135669256
2020-10-31,395.707,-0.003123842729633952
2020-11-30,406.872,0.0282153209319016
2020-12-31,434.706,0.06840972099333453
2021-01-31,456.444,0.05000621109439485
2021-02-28,469.091,0.027707670601431866
2021-03-31,449.509,-0.0417445655533788
2021-04-30,432.11,-0.038706677730590444
2021-05-31,473.763,0.09639443660179103
2021-06-30,465.565,-0.017304010655116553
2021-07-31,459.45,-0.013134578415473719
2021-08-31,472.47,0.028338230492980898
2021-09-30,431.81,-0.08605837407666095
2021-10-31,441.961,0.023508024362566937
2021-11-30,433.42,-0.019325234579521733
2021-12-31,422.652,-0.02484426191684752
2022-01-31,429.363,0.015878311234774678
2022-02-28,416.6,-0.029725430463267588
2022-03-31,407.594,-0.021617858857417294
2022-04-30,400.292,-0.017914885891352705
2022-05-31,367.141,-0.08281704355820241
2022-06-30,353.063,-0.038344941044448966
2022-07-31,338.821,-0.04033840985886361
2022-08-31,361.112,0.06578990086210701
2022-09-30,343.576,-0.048561111234187715
2022-10-31,340.314,-0.009494260367429619
2022-11-30,349.036,0.02562927179017027
2022-12-31,329.919,-0.05477085458233544
2023-01-31,327.252,-0.008083802387858774
2023-02-28,317.654,-0.029329079730605168
2023-03-31,325.454,0.024555018982918453
