Date,Price,Monthly Return
2016-01-31,10.011,
2016-02-29,10.0553,0.004425132354410222
2016-03-31,10.0998,0.004425526836593585
2016-04-30,10.1414,0.004118893443434635
2016-05-31,10.1866,0.004456978326463856
2016-06-30,10.0238,-0.015981779985471234
2016-07-31,10.0591,0.0035216185478561535
2016-08-31,10.1023,0.004294618802874961
2016-09-30,10.1432,0.004048582995951566
2016-10-31,10.1869,0.004308305071377916
2016-11-30,10.2282,0.004054226506591707
2016-12-31,10.2706,0.004145401928002945
2017-01-31,10.3062,0.0034662045060658286
2017-02-28,10.3426,0.0035318546117868443
2017-03-31,10.3853,0.004128555682323842
2017-04-30,10.4256,0.0038804849161795385
2017-05-31,10.4732,0.004565684468999409
2017-06-30,10.0455,-0.04083756635985181
2017-07-31,10.0887,0.004300433029714723
2017-08-31,10.1319,0.00428201849594112
2017-09-30,10.1716,0.003918317393578619
2017-10-31,10.2166,0.00442408274017847
2017-11-30,10.2582,0.004071804709981919
2017-12-31,10.3004,0.004113782145015676
2018-01-31,10.3478,0.004601763038328599
2018-02-28,10.3875,0.00383656429385959
2018-03-31,10.4292,0.0040144404332129735
2018-04-30,10.4754,0.004429869980439705
2018-05-31,10.5188,0.00414303988391862
2018-06-30,10.5642,0.004316081682321116
2018-07-31,9.9522,-0.05793150451524964
2018-08-31,10.0064,0.00544603203311822
2018-09-30,10.058,0.005156699712184354
2018-10-31,10.1218,0.006343209385563764
2018-11-30,10.1802,0.00576972475251436
2018-12-31,10.2564,0.007485118170566407
2019-01-31,10.3397,0.008121758121758305
2019-02-28,10.4086,0.00666363627571398
2019-03-31,10.4893,0.007753204081240472
2019-04-30,10.5855,0.009171250703097433
2019-05-31,10.6731,0.008275471163383896
2019-06-30,10.7697,0.009050791241532519
2019-07-31,9.8716,-0.08339136651903023
2019-08-31,9.8791,0.0007597552575062672
2019-09-30,9.8779,-0.00012146855482775276
2019-10-31,9.8842,0.0006377873839580328
2019-11-30,9.7784,-0.010703951761397046
2019-12-31,9.8811,0.010502740734680494
2020-01-31,9.8769,-0.0004250538907611956
2020-02-29,9.8686,-0.000840344642549673
2020-03-31,9.885,0.0016618365320308914
2020-04-30,9.8873,0.0002326757713708716
2020-05-31,9.8373,-0.005056992303257624
2020-06-30,9.6894,-0.015034613156049037
2020-07-31,9.692,0.0002683344685947553
2020-08-31,9.7402,0.00497317375154771
2020-09-30,9.7421,0.00019506786308287616
2020-10-31,9.7441,0.00020529454635020983
2020-11-30,9.7378,-0.0006465450888228919
2020-12-31,9.7033,-0.0035428946990079258
2021-01-31,9.5785,-0.012861603784279585
2021-02-28,9.7376,0.016610116406535536
2021-03-31,9.7447,0.0007291324350968686
2021-04-30,9.7361,-0.0008825310168604217
2021-05-31,9.7386,0.00025677632727671984
2021-06-30,9.6386,-0.010268416404822012
2021-07-31,9.6973,0.006090096072043583
2021-08-31,9.7137,0.0016911923937590334
2021-09-30,9.6977,-0.001647158137475957
2021-10-31,9.6939,-0.00039184548913662187
2021-11-30,9.7006,0.0006911562941644966
2021-12-31,9.6525,-0.004958456177968307
2022-01-31,9.7418,0.00925148925148922
2022-02-28,9.7116,-0.003100043113182238
2022-03-31,9.7245,0.0013283084146793467
2022-04-30,9.7026,-0.0022520438068796
2022-05-31,9.7205,0.001844866324490324
2022-06-30,9.6493,-0.007324726094336653
2022-07-31,9.7673,0.012228866342636202
2022-08-31,9.7599,-0.0007576300512937006
2022-09-30,9.7441,-0.0016188690457894506
2022-10-31,9.7559,0.0012109892139859912
2022-11-30,9.7241,-0.0032595660062116893
2022-12-31,9.6688,-0.005686901615573725
2023-01-31,9.7942,0.012969551547244773
2023-02-28,9.7375,-0.005789140511731405
2023-03-31,9.7726,0.0036046213093710033
2023-04-30,9.7915,0.0019339786750709465
2023-05-31,9.8007,0.0009395904611144701
2023-06-30,9.6901,-0.011284908220841494
2023-07-31,9.8636,0.017904871982745263
2023-08-31,9.8636,0.0
2023-09-30,9.833,-0.003102315584573523
2023-10-31,9.8554,0.0022780433235023434
2023-11-30,9.8171,-0.0038861943705987834
2023-12-31,9.717,-0.010196493872935974
2024-01-31,9.7005,-0.0016980549552331192
2024-02-29,9.7063,0.0005979073243647104
2024-03-31,9.7168,0.0010817716328568316
2024-04-30,9.6958,-0.0021612053350896776
2024-05-31,9.7137,0.0018461601930732652
2024-06-30,9.7177,0.0004117895343691558
2024-07-31,9.8854,0.017257169906459424
2024-08-31,10.0442,0.016064094523236205
2024-09-30,10.2239,0.01789092212421095
2024-10-31,10.372,0.01448566593961198
2024-11-30,10.5044,0.012765136907057606
2024-12-31,10.6192,0.010928753665130797
2025-01-31,10.7188,0.009379237607352708
2025-02-28,10.7313,0.0011661753181324563
