Date,Price,Monthly Return
2023-03-31,101.502,
2023-04-30,103.207,0.016797698567515784
2023-05-31,101.975,-0.011937174804034556
2023-06-30,100.857,-0.010963471439078165
2023-07-31,102.687,0.018144501621107034
2023-08-31,104.516,0.017811407480986086
2023-09-30,104.889,0.0035688315664585968
2023-10-31,106.801,0.018228794249158797
2023-11-30,108.606,0.016900590818437866
2023-12-31,104.845,-0.03462976262821571
2024-01-31,106.673,0.017435261576613126
2024-02-29,108.191,0.014230405069699081
2024-03-31,105.228,-0.027386751208510973
2024-04-30,106.987,0.016716083171779417
2024-05-31,108.842,0.017338555151560575
2024-06-30,104.962,-0.035648003528049754
2024-07-31,106.705,0.016606009794020604
2024-08-31,108.47,0.016540930603064607
2024-09-30,110.311,0.016972434774592093
2024-10-31,111.901,0.014413793728639934
2024-11-30,113.286,0.012377011822950701
2024-12-31,115.189,0.016798192186148198
2025-01-31,116.261,0.009306444191719665
2025-02-28,116.38,0.0010235590610780942
