Date,Actual Price,Predicted Price
2022-02-28,8043.5,8016.592715390735
2022-03-01,8298.2,8037.021333502541
2022-03-02,8258.9,8286.790982262082
2022-03-03,8282.6,8245.031818946396
2022-03-04,8408.6,8285.268499010986
2022-03-05,8498.2,8400.276660069003
2022-03-06,8498.2,8503.325992871238
2022-03-07,8562.9,8500.915743919983
2022-03-08,8748.8,8580.64181195642
2022-03-09,8548.6,8753.344911884222
2022-03-10,8593.6,8575.813538137489
2022-03-11,8543.7,8617.094317888756
2022-03-12,8553.6,8568.760111659552
2022-03-13,8553.6,8574.232933771302
2022-03-14,8416.7,8568.313938156765
2022-03-15,8257.9,8430.931105312551
2022-03-16,8331.3,8271.35024057849
2022-03-17,8370.8,8330.71398286981
2022-03-18,8280.5,8356.9545549609
2022-03-19,8287.8,8266.508212711115
2022-03-20,8348.7,8268.750249840532
2022-03-21,8444.1,8324.54103806546
2022-03-22,8388.6,8417.144924157661
2022-03-23,8501.6,8368.072031425789
2022-03-24,8582.2,8485.592471356551
2022-03-25,8546.0,8566.359298012996
2022-03-26,8558.8,8545.60954093354
2022-03-27,8616.9,8563.438621570316
2022-03-28,8423.0,8628.431716439
2022-03-29,8421.5,8443.386656327368
2022-03-30,8498.0,8449.312941918652
2022-03-31,8529.8,8510.83405938694
2022-04-01,8520.9,8545.461123341085
2022-04-02,8564.2,8526.71951833675
2022-04-03,8564.2,8572.777753407523
2022-04-04,8539.4,8561.852854951014
2022-04-05,8490.5,8544.445684041773
2022-04-06,8600.0,8487.037492465679
2022-04-07,8653.9,8598.620818366066
2022-04-08,8734.5,8639.179452205646
2022-04-09,8734.6,8729.71458225525
2022-04-10,8734.6,8722.248279170091
2022-04-11,8602.8,8739.08861015097
2022-04-12,8626.2,8603.770833977054
2022-04-13,8646.3,8641.536454694797
2022-04-14,8606.0,8644.51803780152
2022-04-15,8641.5,8620.415342054308
2022-04-16,8641.5,8638.707031138401
2022-04-17,8641.5,8650.420890328909
2022-04-18,8653.1,8636.407069236295
2022-04-19,8525.4,8659.092880249063
2022-04-20,8746.4,8522.32857920155
2022-04-21,8789.5,8747.972093683953
2022-04-22,8723.4,8770.154867222423
2022-04-23,8684.8,8730.760422164436
2022-04-24,8684.8,8676.950274606264
2022-04-25,8542.2,8696.969697482466
2022-04-26,8507.7,8540.43846365623
2022-04-27,8447.8,8526.198403187842
2022-04-28,8482.9,8442.095848936986
2022-04-29,8478.4,8493.305894388759
2022-04-30,8482.2,8461.30572754306
2022-05-01,8482.2,8485.723508360647
2022-05-02,8326.6,8460.66001252532
2022-05-03,8347.1,8333.264333063618
2022-05-04,8427.3,8330.779265694133
2022-05-05,8395.1,8424.39081052371
2022-05-06,8415.2,8374.72016424403
2022-05-07,8418.6,8416.197049963308
2022-05-08,8460.5,8400.97521974119
2022-05-09,8374.8,8464.946402102942
2022-05-10,8346.6,8364.478733129627
2022-05-11,8469.9,8362.203045437263
2022-05-12,8332.6,8458.569655848036
2022-05-13,8354.1,8347.998184300115
2022-05-14,8364.2,8352.296297663353
2022-05-15,8416.6,8375.330913492418
2022-05-16,8484.1,8410.31863643687
2022-05-17,8553.2,8488.668767269866
2022-05-18,8556.2,8542.660260887573
2022-05-19,8872.2,8561.696215766635
2022-05-20,8904.8,8857.33198502513
2022-05-21,8911.8,8903.323735102504
2022-05-22,8911.8,8915.50608465556
2022-05-23,8970.2,8927.957374338574
2022-05-24,9013.0,8985.459641042198
2022-05-25,8955.0,9033.836389738923
2022-05-26,9023.6,8976.826874008748
2022-05-27,8930.3,9047.324918744693
2022-05-28,8930.2,8948.713666068443
2022-05-29,8930.2,8953.051247907533
2022-05-30,8872.3,8937.359192163338
2022-05-31,8824.9,8884.760705372588
2022-06-01,8830.8,8823.917703384659
2022-06-02,8895.6,8831.200588905209
2022-06-03,8803.1,8878.923698917573
2022-06-04,8830.4,8794.6494213109
2022-06-05,8830.4,8813.512837078719
2022-06-06,8844.2,8816.890914282063
2022-06-07,8899.2,8827.482817557824
2022-06-08,8929.8,8886.511964018844
2022-06-09,8987.1,8915.966143352036
2022-06-10,9105.1,8980.98167305992
2022-06-11,9100.7,9096.32903358998
2022-06-12,9177.3,9103.332796236347
2022-06-13,8944.2,9182.629618731984
2022-06-14,8971.9,8964.827704480129
2022-06-15,9139.6,8996.956888828272
2022-06-16,9277.9,9149.375924327389
2022-06-17,9067.0,9286.165605773627
2022-06-18,9286.3,9079.403953465784
2022-06-19,9286.3,9299.546975515275
2022-06-20,9306.8,9282.9487306245
2022-06-21,9263.5,9321.1444099857
2022-06-22,9361.8,9261.676384526007
2022-06-23,9238.4,9374.505905076518
2022-06-24,9159.9,9234.61849471415
2022-06-25,9167.9,9180.947452573817
2022-06-26,9167.9,9161.341431478091
2022-06-27,9120.8,9178.968945385524
2022-06-28,9096.2,9108.078394338861
2022-06-29,9060.0,9103.158437483782
2022-06-30,8979.6,9042.779169525229
2022-07-01,8899.6,8984.616696806484
2022-07-02,8920.3,8883.153962019756
2022-07-03,8920.3,8920.759229443676
2022-07-04,8906.9,8895.774786281849
2022-07-05,8720.6,8904.37020656715
2022-07-06,8703.7,8703.00101386074
2022-07-07,8692.5,8709.860200410627
2022-07-08,8662.1,8670.469717658616
2022-07-09,8656.6,8665.421982132342
2022-07-10,8656.6,8634.050186689372
2022-07-11,8634.9,8658.59107707958
2022-07-12,8611.7,8613.919501758686
2022-07-13,8645.1,8617.309773955805
2022-07-14,8626.2,8626.501962592187
2022-07-15,8657.3,8633.152944857913
2022-07-16,8650.8,8642.918911758645
2022-07-17,8650.8,8660.07565936327
2022-07-18,8864.2,8641.596248036374
2022-07-19,9122.2,8869.622141844206
2022-07-20,9183.6,9099.507125350234
2022-07-21,9383.3,9189.968001508823
2022-07-22,9483.6,9374.919687126228
2022-07-23,9453.3,9500.907783253515
2022-07-24,9453.3,9468.398652794944
2022-07-25,9510.4,9494.751162796176
2022-07-26,9628.4,9536.672652944733
2022-07-27,9848.6,9668.057415820682
2022-07-28,10156.4,9863.104618418736
2022-07-29,10147.7,10176.857227197683
2022-07-30,10168.7,10156.687599353749
2022-07-31,10168.7,10203.640578982066
2022-08-01,10179.1,10185.332575609611
2022-08-02,10115.1,10216.520418705762
2022-08-03,9931.8,10131.329444853642
2022-08-04,9694.8,9971.260978596816
2022-08-05,9584.3,9713.258365926902
2022-08-06,9606.2,9612.542865900581
2022-08-07,9606.2,9594.165161052659
2022-08-08,9662.6,9598.579886961055
2022-08-09,9693.6,9622.345593017415
2022-08-10,9674.5,9664.721905126553
2022-08-11,9447.5,9627.62623334135
2022-08-12,9474.1,9429.968632063032
2022-08-13,9481.6,9442.946435280057
2022-08-14,9481.6,9464.132080229878
2022-08-15,9179.0,9457.076843509376
2022-08-16,9138.1,9181.676078089176
2022-08-17,9130.6,9137.11904085723
2022-08-18,9109.7,9131.023746520774
2022-08-19,9035.7,9104.711385786597
2022-08-20,9084.2,9035.30368524694
2022-08-21,9084.2,9076.622922051052
2022-08-22,8976.9,9076.348171353515
2022-08-23,9132.2,8971.781842488299
2022-08-24,9163.0,9123.33457129896
2022-08-25,9190.1,9147.812394540988
2022-08-26,9181.6,9185.13796854841
2022-08-27,9187.7,9173.97486768256
2022-08-28,9263.8,9191.980896823788
2022-08-29,9230.1,9261.07925608921
2022-08-30,9137.7,9239.049435712423
2022-08-31,9007.4,9147.584471284075
2022-09-01,8983.1,9027.995228770562
2022-09-02,9029.1,8995.368336470428
2022-09-03,9038.0,9037.603104363056
2022-09-04,9038.0,9035.727420560619
2022-09-05,9026.8,9036.957329988873
2022-09-06,9061.8,9017.966579571807
2022-09-07,9232.2,9054.978453536387
2022-09-08,9183.2,9213.032842735034
2022-09-09,9316.7,9172.552173508562
2022-09-10,9357.6,9305.651723047324
2022-09-11,9357.6,9349.37484859428
2022-09-12,9565.0,9359.787714534847
2022-09-13,9499.1,9564.39872551184
2022-09-14,9565.6,9507.673789395112
2022-09-15,9386.3,9583.332814247091
2022-09-16,9547.7,9408.52101369549
2022-09-17,9553.8,9574.278090539203
2022-09-18,8949.5,9564.040947751595
2022-09-19,9551.0,8994.984488473558
2022-09-20,9590.7,9558.162217371719
2022-09-21,9670.3,9576.536839645354
2022-09-22,9648.9,9669.267739579742
2022-09-23,9490.7,9632.444277413197
2022-09-24,9528.4,9500.558460946892
2022-09-25,9528.4,9520.738527532925
2022-09-26,9376.2,9533.049426870291
2022-09-27,9281.1,9372.703540503222
2022-09-28,9360.3,9293.685936697924
2022-09-29,9274.1,9349.880952569292
2022-09-30,9125.6,9275.520389673675
2022-10-01,9127.7,9118.69616934306
2022-10-02,9127.7,9127.4202271629
2022-10-03,9338.4,9109.233307800063
2022-10-04,9354.8,9322.831632563904
2022-10-05,9223.7,9324.203007328533
2022-10-06,9204.1,9221.820249655293
2022-10-07,9102.0,9191.509460544185
2022-10-08,9099.5,9110.25298116632
2022-10-09,9099.5,9095.735336944155
2022-10-10,8860.4,9106.97208644405
2022-10-11,8710.4,8863.867599433006
2022-10-12,8786.5,8730.260944237161
2022-10-13,8730.6,8779.69948092871
2022-10-14,8634.1,8730.412231151415
2022-10-15,8635.1,8620.856780584729
2022-10-16,8635.1,8627.345662571863
2022-10-17,8701.9,8610.496284439503
2022-10-18,8737.9,8685.14666266069
2022-10-19,8660.2,8707.868980054252
2022-10-20,8649.5,8650.196171157244
2022-10-21,8809.1,8632.86413562745
2022-10-22,8708.5,8801.453801694608
2022-10-23,8708.5,8697.321615899755
2022-10-24,8738.9,8719.74081579454
2022-10-25,8757.0,8735.373739616676
2022-10-26,8794.6,8772.701788507375
2022-10-27,8853.4,8794.7863211518
2022-10-28,8763.6,8869.396322391645
2022-10-29,8768.2,8768.112534406067
2022-10-30,8768.2,8790.734964475414
2022-10-31,8667.2,8769.357001338713
2022-11-01,8743.4,8688.191110914437
2022-11-02,8688.7,8739.98220336751
2022-11-03,8696.6,8697.554525828153
2022-11-04,8958.8,8688.693257952258
2022-11-05,8963.5,8950.45076492505
2022-11-06,8816.0,8940.66647349163
2022-11-07,8937.6,8822.117843152771
2022-11-08,9128.8,8926.443364340907
2022-11-09,9102.6,9126.185294747802
2022-11-10,9347.9,9093.587794221561
2022-11-11,9420.7,9353.904538724055
2022-11-12,9366.5,9412.594904285594
2022-11-13,9366.5,9392.364781896948
2022-11-14,9471.9,9379.756538187616
2022-11-15,9496.2,9504.09590795161
2022-11-16,9497.8,9509.050244298225
2022-11-17,9437.1,9532.639158045124
2022-11-18,9366.6,9452.039313558571
2022-11-19,9371.3,9401.380466477573
2022-11-20,9371.3,9378.072860349304
2022-11-21,9393.3,9389.763132364053
2022-11-22,9360.6,9384.025962788743
2022-11-23,9423.8,9365.29993705745
2022-11-24,9494.7,9403.542357174927
2022-11-25,9439.9,9485.80018986504
2022-11-26,9439.9,9417.060231863712
2022-11-27,9439.9,9437.242735749194
2022-11-28,9387.9,9420.9174327539
2022-11-29,9434.3,9391.905511985755
2022-11-30,9533.2,9421.553684691988
2022-12-01,9703.0,9535.213699301587
2022-12-02,9685.0,9686.482190136901
2022-12-03,9709.2,9691.104687802284
2022-12-04,9709.2,9709.2663005808
2022-12-05,9544.7,9726.83992566365
2022-12-06,9582.3,9560.462532775353
2022-12-07,9676.3,9610.189559108023
2022-12-08,9679.0,9681.130930888552
2022-12-09,9730.9,9696.158511217092
2022-12-10,9729.2,9730.140140685411
2022-12-11,9729.2,9739.642519239416
2022-12-12,9636.9,9726.015076738027
2022-12-13,9808.7,9647.454323226428
2022-12-14,9774.9,9800.193703794754
2022-12-15,9637.1,9773.209801770741
2022-12-16,9717.1,9637.159474498823
2022-12-17,9738.3,9718.813576826322
2022-12-18,9738.3,9729.426059773426
2022-12-19,9681.7,9738.72981603269
2022-12-20,9844.6,9676.200476091497
2022-12-21,9845.3,9843.151768606067
2022-12-22,9741.3,9833.187757496475
2022-12-23,9754.7,9750.932443605892
2022-12-24,9763.6,9753.013490467714
2022-12-25,9763.6,9772.87706711601
2022-12-26,9777.6,9762.024035561077
2022-12-27,9876.9,9786.239779897627
2022-12-28,9837.9,9870.797654141576
2022-12-29,9907.6,9843.681418172158
2022-12-30,9946.4,9904.657768654275
2022-12-31,9948.0,9949.51361514759
2023-01-01,9948.0,9947.62836336868
2023-01-02,9955.6,9955.768271534174
2023-01-03,10048.9,9958.422822343953
2023-01-04,10118.5,10054.989915349355
2023-01-05,10014.3,10116.442481958815
2023-01-06,10226.5,10025.571279254937
2023-01-07,10208.9,10226.998542070369
2023-01-08,10208.9,10211.907709728952
2023-01-09,10263.8,10218.026012633334
2023-01-10,10321.3,10269.798334225892
2023-01-11,10321.3,10328.96539709778
2023-01-12,10436.1,10328.343148767219
2023-01-13,10582.2,10443.56715759561
2023-01-14,10542.8,10581.63880126693
2023-01-15,10542.8,10551.543144533865
2023-01-16,10560.5,10553.837865172434
2023-01-17,10513.7,10573.604638295275
2023-01-18,10483.7,10527.6218248722
2023-01-19,10657.0,10499.526099748045
