Date,Price,Monthly Return
2022-01-31,9.57,
2022-02-28,8.54,-0.1076280041797284
2022-03-31,7.96,-0.0679156908665105
2022-04-30,8.76,0.10050251256281406
2022-05-31,9.08,0.0365296803652968
2022-06-30,9.41,0.03634361233480177
2022-07-31,8.41,-0.10626992561105209
2022-08-31,8.87,0.05469678953626622
2022-09-30,8.62,-0.028184892897407
2022-10-31,7.94,-0.0788863109048723
2022-11-30,8.37,0.05415617128463457
2022-12-31,8.0,-0.04420549581839894
2023-01-31,7.99,-0.0012499999999999734
2023-02-28,7.83,-0.020025031289111372
2023-03-31,8.11,0.03575989782886335
2023-04-30,8.19,0.009864364981504226
2023-05-31,8.47,0.03418803418803429
2023-06-30,8.3,-0.02007083825265643
2023-07-31,9.88,0.19036144578313263
2023-08-31,9.34,-0.05465587044534426
2023-09-30,9.15,-0.020342612419700146
2023-10-31,10.62,0.1606557377049178
2023-11-30,13.31,0.25329566854990593
2023-12-31,13.3,-0.0007513148009015147
2024-01-31,13.11,-0.014285714285714346
2024-02-29,14.53,0.10831426392067134
2024-03-31,15.1,0.03922918100481754
2024-04-30,18.36,0.21589403973509924
2024-05-31,19.05,0.03758169934640532
2024-06-30,19.32,0.014173228346456623
2024-07-31,20.24,0.04761904761904745
2024-08-31,11.16,-0.4486166007905138
2024-09-30,10.29,-0.07795698924731187
2024-10-31,11.8,0.14674441205053457
2024-11-30,13.56,0.14915254237288122
2024-12-31,17.58,0.29646017699115035
2025-01-31,13.16,-0.25142207053469845
2025-02-28,12.69,-0.03571428571428581
