Date,Price,Monthly Return
2022-09-30,10.08,
2022-10-31,10.21,0.012896825396825573
2022-11-30,10.32,0.010773751224289807
2022-12-31,10.4,0.007751937984496138
2023-01-31,10.58,0.017307692307692246
2023-02-28,10.7,0.011342155009451682
2023-03-31,10.87,0.015887850467289688
2023-04-30,11.02,0.013799448022079108
2023-05-31,11.25,0.020871143375680523
2023-06-30,11.45,0.01777777777777767
2023-07-31,10.25,-0.10480349344978157
2023-08-31,10.42,0.01658536585365855
2023-09-30,10.56,0.01343570057581589
2023-10-31,10.8,0.022727272727272707
2023-11-30,10.98,0.016666666666666607
2023-12-31,111.3,9.136612021857923
2024-01-31,113.1,0.016172506738544534
2024-02-29,114.5,0.012378426171529622
2024-03-31,116.0,0.013100436681222627
2024-04-30,117.97,0.016982758620689653
2024-05-31,119.77,0.015258116470288963
2024-06-30,101.9,-0.14920263839024794
2024-07-31,103.25,0.013248282630029307
2024-08-31,105.4,0.020823244552058195
2024-09-30,108.4,0.028462998102466885
2024-10-31,110.15,0.016143911439114422
2024-11-30,111.4,0.01134816159782126
2024-12-31,112.76,0.012208258527827587
2025-01-31,114.26,0.013302589570769685
2025-02-28,114.35,0.0007876772273760491
