Date,Price,Monthly Return
2021-07-31,11.48,
2021-08-31,11.55,0.0060975609756097615
2021-09-30,11.15,-0.03463203463203468
2021-10-31,11.0,-0.013452914798206317
2021-11-30,11.2,0.018181818181818077
2021-12-31,11.08,-0.010714285714285676
2022-01-31,11.16,0.0072202166064982976
2022-02-28,11.05,-0.009856630824372714
2022-03-31,10.75,-0.02714932126696834
2022-04-30,11.22,0.0437209302325583
2022-05-31,10.61,-0.054367201426025025
2022-06-30,9.92,-0.06503298774740807
2022-07-31,9.78,-0.014112903225806495
2022-08-31,10.55,0.07873210633946837
2022-09-30,10.22,-0.03127962085308056
2022-10-31,10.25,0.0029354207436398383
2022-11-30,10.59,0.0331707317073171
2022-12-31,10.19,-0.037771482530689404
2023-01-31,10.44,0.024533856722276814
2023-02-28,10.81,0.03544061302682011
2023-03-31,10.82,0.0009250693802034249
2023-04-30,10.59,-0.021256931608133134
2023-05-31,11.92,0.12559017941454198
2023-06-30,10.89,-0.0864094
2023-07-31,11.21,-0.059563758389261645
2023-08-31,11.87,0.05887600356824252
2023-09-30,10.89,0.042123
2023-10-31,12.8,0.07834877843302457
2023-11-30,14.48,0.13124999999999987
2023-12-31,14.34,-0.00966850828729282
2024-01-31,15.66,0.09205020920502105
2024-02-29,14.86,-0.05108556832694766
2024-03-31,15.98,0.07537012113055197
2024-04-30,17.7,0.10763454317897359
2024-05-31,18.46,0.04293785310734477
2024-06-30,19.15,0.03737811484290354
2024-07-31,17.82,-0.0694516971279373
2024-08-31,17.79,-0.0016835016835017313
2024-09-30,18.52,0.04103428892636307
2024-10-31,20.0,0.079913606911447
2024-11-30,22.48,0.12400000000000011
2024-12-31,24.73,0.10008896797153022
2025-01-31,25.02,0.011726647796198808
2025-02-28,25.4,0.0151878497202238
