Date,Price,Monthly Return
2012-05-31,49.35,
2012-06-30,48.83,-0.010536980749746738
2012-07-31,51.49,0.054474708171206254
2012-08-31,55.76,0.08292872402408236
2012-09-30,56.13,0.006635581061693152
2012-10-31,56.79,0.011758417958311007
2012-11-30,58.1,0.023067441450959736
2012-12-31,59.24,0.019621342512908813
2013-01-31,60.15,0.015361242403781228
2013-02-28,63.34,0.05303408146300925
2013-03-31,63.69,0.005525734133249083
2013-04-30,66.17,0.03893860888679557
2013-05-31,75.13,0.13540879552667362
2013-06-30,73.06,-0.027552242779182667
2013-07-31,63.71,-0.12797700520120447
2013-08-31,59.31,-0.06906294145346092
2013-09-30,57.55,-0.029674591131343853
2013-10-31,60.26,0.047089487402258934
2013-11-30,63.2,0.048788582807832714
2013-12-31,65.58,0.037658227848101244
2014-01-31,68.13,0.03888380603842623
2014-02-28,66.08,-0.030089534713048538
2014-03-31,68.55,0.037378934624697324
2014-04-30,70.67,0.030926331145149533
2014-05-31,62.01,-0.12254138955709637
2014-06-30,62.83,0.013223673601032049
2014-07-31,64.42,0.025306382301448327
2014-08-31,61.1,-0.05153678981682708
2014-09-30,63.44,0.038297872340425476
2014-10-31,63.77,0.0052017654476672615
2014-11-30,65.1,0.020856201975850475
2014-12-31,65.93,0.012749615975422568
2015-01-31,69.87,0.05976035188836648
2015-02-28,69.43,-0.00629740947473878
2015-03-31,64.19,-0.07547169811320764
2015-04-30,71.41,0.1124785792179468
2015-05-31,70.59,-0.011482985576249716
2015-06-30,73.55,0.041932285026207605
2015-07-31,73.27,-0.0038069340584636624
2015-08-31,72.24,-0.014057595195850925
2015-09-30,67.44,-0.06644518272425248
2015-10-31,71.39,0.05857058125741399
2015-11-30,66.45,-0.06919736657795206
2015-12-31,68.81,0.03551542513167805
2016-01-31,66.6,-0.032117424792908134
2016-02-29,66.35,-0.0037537537537537524
2016-03-31,71.74,0.08123587038432567
2016-04-30,74.48,0.03819347644270987
2016-05-31,77.71,0.04336734693877542
2016-06-30,78.91,0.015442028053017642
2016-07-31,83.5,0.058167532632112495
2016-08-31,82.54,-0.011497005988023834
2016-09-30,81.88,-0.007996123091834395
2016-10-31,78.93,-0.036028334147532814
2016-11-30,84.48,0.0703154694032686
2016-12-31,96.52,0.14251893939393923
2017-01-31,99.33,0.029113137173642833
2017-02-28,98.92,-0.004127655290446008
2017-03-31,96.77,-0.021734735139506745
2017-04-30,99.85,0.031828045881988176
2017-05-31,102.97,0.031246870305458252
2017-06-30,79.56,-0.22734777119549376
2017-07-31,80.02,0.005781799899446938
2017-08-31,70.38,-0.12046988252936763
2017-09-30,72.02,0.0233020744529695
2017-10-31,67.66,-0.06053873923910025
2017-11-30,68.36,0.010345846881466114
2017-12-31,68.72,0.0052662375658278915
2018-01-31,74.7171,0.08726862630966248
2018-02-28,73.1224,-0.02134317311565892
2018-03-31,76.8846,0.05145071824775993
2018-04-30,76.8207,-0.0008311157240852296
2018-05-31,72.6925,-0.053738120063993255
2018-06-30,70.6581,-0.027986380988409998
2018-07-31,71.8234,0.016492093617009207
2018-08-31,70.2467,-0.021952455606390142
2018-09-30,68.5541,-0.024095082046558747
2018-10-31,70.9686,0.03522035881150787
2018-11-30,67.5584,-0.04805223718658658
2018-12-31,60.298,-0.10746850132625996
2019-01-31,67.1427,0.1135145444293344
2019-02-28,64.3818,-0.04111988347206774
2019-03-31,62.1393,-0.034831272191830576
2019-04-30,58.0386,-0.06599205333822555
2019-05-31,56.9922,-0.01802938044680613
2019-06-30,52.947,-0.07097813384989515
2019-07-31,49.5334,-0.06447201918900036
2019-08-31,45.2181,-0.08711899445626592
2019-09-30,49.9304,0.10421269358951402
2019-10-31,54.4053,0.08962275487478566
2019-11-30,61.1783,0.12449154769847803
2019-12-31,64.3831,0.0523845873455131
2020-01-31,65.2462,0.013405691866343883
2020-02-29,57.8947,-0.11267322847920647
2020-03-31,43.9384,-0.24106351704041995
2020-04-30,54.0578,0.23030879595069464
2020-05-31,53.6578,-0.00739948721553596
2020-06-30,53.4129,-0.004564108107302234
2020-07-31,61.1637,0.14511101250821423
2020-08-31,63.5223,0.038562088297470654
2020-09-30,62.6238,-0.014144638969306844
2020-10-31,61.3455,-0.020412367183083813
2020-11-30,63.9236,0.04202590247043392
2020-12-31,68.1338,0.06586299895500236
2021-01-31,70.9119,0.04077418256430754
2021-02-28,72.7578,0.026030891853130456
2021-03-31,69.6568,-0.042620859894059504
2021-04-30,68.1156,-0.022125621619138447
2021-05-31,74.8096,0.09827411048276757
2021-06-30,72.8711,-0.02591244973907103
2021-07-31,72.4399,-0.005917297803930577
2021-08-31,74.2679,0.025234711809375865
2021-09-30,69.0735,-0.06994138786743664
2021-10-31,71.0231,0.02822500669576611
2021-11-30,69.7213,-0.01832924780810752
2021-12-31,68.2216,-0.02150992594802459
2022-01-31,69.9746,0.025695674097353294
2022-02-28,68.5199,-0.020788971998410677
2022-03-31,69.0906,0.00832896720514742
2022-04-30,70.0806,0.014329011471893471
2022-05-31,66.3288,-0.05353550055222134
2022-06-30,65.0795,-0.018834955554751565
2022-07-31,61.7685,-0.05087623598829116
2022-08-31,66.323,0.07373499437415498
2022-09-30,63.5061,-0.042472445456327224
2022-10-31,65.1425,0.025767603427072183
2022-11-30,67.3342,0.03364470199946257
2022-12-31,63.8081,-0.05236714774958329
2023-01-31,64.7988,0.015526241966145271
2023-02-28,64.0956,-0.010852052815792823
2023-03-31,64.5225,0.0066603635818993645
2023-04-30,67.2433,0.04216823588670637
2023-05-31,66.2439,-0.014862447262403933
