s_close,s_date
10.0144,"Jul 02, 2024"
10.019,"Jul 03, 2024"
10.0242,"Jul 04, 2024"
10.0287,"Jul 05, 2024"
10.0336,"Jul 06, 2024"
10.0385,"Jul 07, 2024"
10.0434,"Jul 08, 2024"
10.0482,"Jul 09, 2024"
10.0534,"Jul 10, 2024"
10.0587,"Jul 11, 2024"
10.0645,"Jul 12, 2024"
10.0694,"Jul 13, 2024"
10.0741,"Jul 14, 2024"
10.0788,"Jul 15, 2024"
10.0832,"Jul 16, 2024"
10.0882,"Jul 17, 2024"
10.0931,"Jul 18, 2024"
10.0975,"Jul 19, 2024"
10.1068,"Jul 20, 2024"
10.1116,"Jul 21, 2024"
10.1116,"Jul 22, 2024"
10.1168,"Jul 23, 2024"
10.1319,"Jul 25, 2024"
10.1451,"Jul 26, 2024"
10.1544,"Jul 28, 2024"
10.1589,"Jul 29, 2024"
10.1639,"Jul 30, 2024"
10.1692,"Jul 31, 2024"
10.1736,"Aug 01, 2024"
10.1784,"Aug 02, 2024"
10.1831,"Aug 03, 2024"
10.1882,"Aug 04, 2024"
10.1933,"Aug 05, 2024"
10.1985,"Aug 06, 2024"
10.2037,"Aug 07, 2024"
10.2103,"Aug 08, 2024"
10.2248,"Aug 09, 2024"
10.2353,"Aug 11, 2024"
10.2401,"Aug 12, 2024"
10.2441,"Aug 13, 2024"
10.2495,"Aug 14, 2024"
10.2541,"Aug 15, 2024"
10.2586,"Aug 16, 2024"
10.2687,"Aug 18, 2024"
10.2733,"Aug 19, 2024"
10.2787,"Aug 20, 2024"
10.2847,"Aug 21, 2024"
10.2928,"Aug 22, 2024"
10.3056,"Aug 23, 2024"
10.31,"Aug 24, 2024"
10.3143,"Aug 25, 2024"
10.3186,"Aug 26, 2024"
10.3217,"Aug 27, 2024"
10.3262,"Aug 28, 2024"
10.329,"Aug 29, 2024"
10.3329,"Aug 30, 2024"
10.3399,"Sep 01, 2024"
10.3441,"Sep 02, 2024"
10.3489,"Sep 03, 2024"
10.3539,"Sep 04, 2024"
10.3603,"Sep 05, 2024"
10.3664,"Sep 06, 2024"
10.3746,"Sep 08, 2024"
10.3789,"Sep 09, 2024"
10.3886,"Sep 11, 2024"
10.3942,"Sep 12, 2024"
10.3996,"Sep 13, 2024"
10.424,"Sep 15, 2024"
10.4282,"Sep 16, 2024"
10.4322,"Sep 17, 2024"
10.4364,"Sep 18, 2024"
10.4416,"Sep 19, 2024"
10.4543,"Sep 20, 2024"
10.4677,"Sep 23, 2024"
10.4727,"Sep 24, 2024"
10.4783,"Sep 25, 2024"
10.4848,"Sep 26, 2024"
10.494,"Sep 27, 2024"
10.514,"Sep 30, 2024"
10.5206,"Oct 01, 2024"
10.5245,"Oct 02, 2024"
10.5256,"Oct 03, 2024"
10.5315,"Oct 04, 2024"
10.5401,"Oct 07, 2024"
10.5429,"Oct 08, 2024"
10.5483,"Oct 09, 2024"
10.5521,"Oct 10, 2024"
10.5563,"Oct 11, 2024"
10.5678,"Oct 14, 2024"
10.5724,"Oct 15, 2024"
10.578,"Oct 16, 2024"
10.5822,"Oct 17, 2024"
10.5883,"Oct 18, 2024"
10.6014,"Oct 21, 2024"
10.6061,"Oct 22, 2024"
10.6112,"Oct 23, 2024"
10.618,"Oct 24, 2024"
10.6267,"Oct 25, 2024"
10.6391,"Oct 28, 2024"
10.6468,"Oct 29, 2024"
10.6544,"Oct 30, 2024"
10.6594,"Oct 31, 2024"
10.6705,"Nov 01, 2024"
10.6845,"Nov 04, 2024"
10.687,"Nov 05, 2024"
10.6911,"Nov 06, 2024"
10.6937,"Nov 07, 2024"
10.6964,"Nov 08, 2024"
10.707,"Nov 11, 2024"
10.7108,"Nov 12, 2024"
10.714,"Nov 13, 2024"
10.7174,"Nov 14, 2024"
10.7159,"Nov 15, 2024"
10.7244,"Nov 18, 2024"
10.7274,"Nov 19, 2024"
10.7307,"Nov 20, 2024"
10.7334,"Nov 21, 2024"
10.7371,"Nov 22, 2024"
10.7491,"Nov 25, 2024"
10.7543,"Nov 26, 2024"
10.7612,"Nov 27, 2024"
10.7655,"Nov 28, 2024"
10.7878,"Nov 29, 2024"
10.8007,"Dec 02, 2024"
10.8035,"Dec 03, 2024"
10.8052,"Dec 04, 2024"
10.8084,"Dec 05, 2024"
10.8114,"Dec 06, 2024"
10.8268,"Dec 10, 2024"
10.8329,"Dec 11, 2024"
10.8383,"Dec 12, 2024"
10.841,"Dec 13, 2024"
10.8514,"Dec 16, 2024"
10.8551,"Dec 17, 2024"
10.8577,"Dec 18, 2024"
10.8628,"Dec 19, 2024"
10.8666,"Dec 20, 2024"
10.8778,"Dec 23, 2024"
10.8807,"Dec 24, 2024"
10.8846,"Dec 25, 2024"
10.8876,"Dec 26, 2024"
10.8919,"Dec 27, 2024"
10.901,"Dec 30, 2024"
10.9032,"Dec 31, 2024"
10.9091,"Jan 01, 2025"
10.9233,"Jan 05, 2025"
10.9263,"Jan 06, 2025"
10.9291,"Jan 07, 2025"
10.9323,"Jan 08, 2025"
10.9361,"Jan 09, 2025"
10.9413,"Jan 10, 2025"
10.9472,"Jan 12, 2025"
10.9501,"Jan 13, 2025"
10.9525,"Jan 14, 2025"
10.9548,"Jan 15, 2025"
10.9566,"Jan 16, 2025"
10.9594,"Jan 17, 2025"
10.965,"Jan 19, 2025"
10.9679,"Jan 20, 2025"
10.9706,"Jan 21, 2025"
10.9733,"Jan 22, 2025"
10.977,"Jan 23, 2025"
10.9817,"Jan 24, 2025"
10.9876,"Jan 26, 2025"
10.9903,"Jan 27, 2025"
10.9934,"Jan 28, 2025"
10.998,"Jan 29, 2025"
11.0004,"Jan 30, 2025"
11.0032,"Jan 31, 2025"
11.0092,"Feb 02, 2025"
11.0122,"Feb 03, 2025"
11.0153,"Feb 04, 2025"
