s_close,s_date
100.902,"Oct 22, 2013"
100.922,"Oct 23, 2013"
100.468,"Oct 24, 2013"
100.485,"Oct 25, 2013"
100.55,"Oct 28, 2013"
100.583,"Oct 29, 2013"
100.597,"Oct 30, 2013"
100.621,"Oct 31, 2013"
100.643,"Nov 01, 2013"
100.7,"Nov 04, 2013"
100.721,"Nov 05, 2013"
100.733,"Nov 06, 2013"
100.754,"Nov 07, 2013"
100.772,"Nov 08, 2013"
100.836,"Nov 11, 2013"
100.839,"Nov 12, 2013"
100.856,"Nov 13, 2013"
100.978,"Nov 18, 2013"
100.996,"Nov 19, 2013"
101.009,"Nov 20, 2013"
101.028,"Nov 21, 2013"
101.042,"Nov 22, 2013"
101.102,"Nov 25, 2013"
100.52,"Nov 27, 2013"
100.54,"Nov 28, 2013"
100.559,"Nov 29, 2013"
100.627,"Dec 02, 2013"
100.649,"Dec 03, 2013"
100.672,"Dec 04, 2013"
100.696,"Dec 05, 2013"
100.723,"Dec 06, 2013"
100.794,"Dec 09, 2013"
100.816,"Dec 10, 2013"
100.838,"Dec 11, 2013"
100.85,"Dec 12, 2013"
100.871,"Dec 13, 2013"
100.936,"Dec 16, 2013"
100.957,"Dec 17, 2013"
100.976,"Dec 18, 2013"
100.996,"Dec 19, 2013"
101.021,"Dec 20, 2013"
101.098,"Dec 23, 2013"
100.579,"Dec 24, 2013"
100.616,"Dec 26, 2013"
100.636,"Dec 27, 2013"
100.683,"Dec 30, 2013"
100.708,"Dec 31, 2013"
100.73,"Jan 01, 2014"
100.767,"Jan 02, 2014"
100.788,"Jan 03, 2014"
100.853,"Jan 06, 2014"
100.874,"Jan 07, 2014"
100.897,"Jan 08, 2014"
100.919,"Jan 09, 2014"
100.94,"Jan 10, 2014"
101.015,"Jan 13, 2014"
101.058,"Jan 15, 2014"
101.078,"Jan 16, 2014"
101.101,"Jan 17, 2014"
101.174,"Jan 20, 2014"
101.197,"Jan 21, 2014"
101.214,"Jan 22, 2014"
101.226,"Jan 23, 2014"
100.649,"Jan 24, 2014"
100.71,"Jan 27, 2014"
100.732,"Jan 28, 2014"
100.754,"Jan 29, 2014"
100.773,"Jan 30, 2014"
100.796,"Jan 31, 2014"
100.865,"Feb 03, 2014"
100.888,"Feb 04, 2014"
100.932,"Feb 06, 2014"
100.953,"Feb 07, 2014"
101.021,"Feb 10, 2014"
101.043,"Feb 11, 2014"
101.073,"Feb 12, 2014"
101.104,"Feb 13, 2014"
101.12,"Feb 14, 2014"
101.184,"Feb 17, 2014"
101.206,"Feb 18, 2014"
101.233,"Feb 19, 2014"
101.269,"Feb 20, 2014"
101.303,"Feb 21, 2014"
101.356,"Feb 24, 2014"
100.717,"Feb 25, 2014"
100.738,"Feb 26, 2014"
100.758,"Feb 27, 2014"
100.752,"Feb 28, 2014"
100.839,"Mar 03, 2014"
100.862,"Mar 04, 2014"
100.884,"Mar 05, 2014"
100.904,"Mar 06, 2014"
100.927,"Mar 07, 2014"
100.985,"Mar 10, 2014"
101.015,"Mar 11, 2014"
101.082,"Mar 12, 2014"
101.125,"Mar 13, 2014"
101.123,"Mar 14, 2014"
101.161,"Mar 17, 2014"
101.182,"Mar 18, 2014"
101.205,"Mar 19, 2014"
101.223,"Mar 20, 2014"
101.247,"Mar 21, 2014"
101.308,"Mar 24, 2014"
100.805,"Mar 25, 2014"
100.827,"Mar 26, 2014"
100.852,"Mar 27, 2014"
100.878,"Mar 28, 2014"
100.947,"Mar 31, 2014"
100.971,"Apr 01, 2014"
100.994,"Apr 02, 2014"
101.018,"Apr 03, 2014"
101.04,"Apr 04, 2014"
101.11,"Apr 07, 2014"
101.132,"Apr 08, 2014"
101.152,"Apr 09, 2014"
101.175,"Apr 10, 2014"
101.199,"Apr 11, 2014"
101.267,"Apr 14, 2014"
101.29,"Apr 15, 2014"
101.311,"Apr 16, 2014"
101.337,"Apr 17, 2014"
101.356,"Apr 18, 2014"
101.421,"Apr 21, 2014"
101.442,"Apr 22, 2014"
101.458,"Apr 23, 2014"
101.482,"Apr 24, 2014"
101.509,"Apr 25, 2014"
101.576,"Apr 28, 2014"
100.89,"Apr 29, 2014"
100.913,"Apr 30, 2014"
100.958,"May 02, 2014"
