0,1,s_close,s_date
"Sep 16, 24",17.58,17.58,"Sep 16, 24"
"Sep 20, 24",18.33,18.33,"Sep 20, 24"
"Sep 25, 24",18.48,18.48,"Sep 25, 24"
"Sep 26, 24",18.49,18.49,"Sep 26, 24"
"Sep 27, 24",18.52,18.52,"Sep 27, 24"
"Oct 01, 24",18.45,18.45,"Oct 01, 24"
"Oct 04, 24",18.95,18.95,"Oct 04, 24"
"Oct 07, 24",19.23,19.23,"Oct 07, 24"
"Oct 09, 24",19.46,19.46,"Oct 09, 24"
"Oct 11, 24",19.26,19.26,"Oct 11, 24"
"Oct 14, 24",19.38,19.38,"Oct 14, 24"
"Oct 15, 24",19.37,19.37,"Oct 15, 24"
"Oct 16, 24",19.41,19.41,"Oct 16, 24"
"Oct 18, 24",19.11,19.11,"Oct 18, 24"
"Oct 24, 24",19.77,19.77,"Oct 24, 24"
"Oct 28, 24",20.02,20.02,"Oct 28, 24"
"Oct 30, 24",20.30,20.30,"Oct 30, 24"
"Oct 31, 24",20.00,20.00,"Oct 31, 24"
"Nov 05, 24",20.41,20.41,"Nov 05, 24"
"Nov 11, 24",20.76,20.76,"Nov 11, 24"
"Nov 12, 24",20.67,20.67,"Nov 12, 24"
"Nov 13, 24",20.56,20.56,"Nov 13, 24"
"Nov 14, 24",20.74,20.74,"Nov 14, 24"
"Nov 15, 24",21.26,21.26,"Nov 15, 24"
"Nov 20, 24",21.27,21.27,"Nov 20, 24"
"Nov 21, 24",21.58,21.58,"Nov 21, 24"
"Nov 22, 24",22.07,22.07,"Nov 22, 24"
"Nov 25, 24",22.41,22.41,"Nov 25, 24"
"Nov 27, 24",21.75,21.75,"Nov 27, 24"
"Nov 28, 24",22.44,22.44,"Nov 28, 24"
"Nov 29, 24",22.48,22.48,"Nov 29, 24"
"Dec 03, 24",22.82,22.82,"Dec 03, 24"
"Dec 04, 24",23.02,23.02,"Dec 04, 24"
"Dec 05, 24",23.67,23.67,"Dec 05, 24"
"Dec 06, 24",24.15,24.15,"Dec 06, 24"
"Dec 09, 24",24.32,24.32,"Dec 09, 24"
"Dec 10, 24",24.40,24.40,"Dec 10, 24"
"Dec 12, 24",25.02,25.02,"Dec 12, 24"
"Dec 13, 24",25.43,25.43,"Dec 13, 24"
"Dec 16, 24",25.67,25.67,"Dec 16, 24"
"Dec 17, 24",25.50,25.50,"Dec 17, 24"
"Dec 18, 24",24.50,24.50,"Dec 18, 24"
"Dec 19, 24",23.65,23.65,"Dec 19, 24"
"Dec 20, 24",24.03,24.03,"Dec 20, 24"
"Dec 24, 24",25.29,25.29,"Dec 24, 24"
"Dec 27, 24",24.73,24.73,"Dec 27, 24"
"Jan 01, 25",25.70,25.70,"Jan 01, 25"
"Jan 02, 25",26.00,26.00,"Jan 02, 25"
"Jan 03, 25",26.00,26.00,"Jan 03, 25"
"Jan 06, 25",25.78,25.78,"Jan 06, 25"
"Jan 07, 25",26.67,26.67,"Jan 07, 25"
"Jan 08, 25",26.50,26.50,"Jan 08, 25"
"Jan 10, 25",25.01,25.01,"Jan 10, 25"
"Jan 13, 25",25.46,25.46,"Jan 13, 25"
"Jan 14, 25",25.56,25.56,"Jan 14, 25"
"Jan 15, 25",25.61,25.61,"Jan 15, 25"
"Jan 16, 25",25.57,25.57,"Jan 16, 25"
"Jan 17, 25",25.68,25.68,"Jan 17, 25"
"Jan 20, 25",25.91,25.91,"Jan 20, 25"
"Jan 21, 25",25.63,25.63,"Jan 21, 25"
"Jan 22, 25",25.29,25.29,"Jan 22, 25"
"Jan 23, 25",24.99,24.99,"Jan 23, 25"
"Jan 27, 25",25.26,25.26,"Jan 27, 25"
"Jan 28, 25",25.23,25.23,"Jan 28, 25"
"Jan 30, 25",25.02,25.02,"Jan 30, 25"
"Feb 03, 25",25.40,25.40,"Feb 03, 25"
