0,1,s_close,s_date
"Jun 22, 22",11.36,11.36,"Jun 22, 22"
"Jun 23, 22",11.56,11.56,"Jun 23, 22"
"Jun 24, 22",11.10,11.10,"Jun 24, 22"
"Jun 27, 22",10.31,10.31,"Jun 27, 22"
"Jun 30, 22",10.11,10.11,"Jun 30, 22"
"Jul 01, 22",10.16,10.16,"Jul 01, 22"
"Jul 04, 22",10.10,10.10,"Jul 04, 22"
"Jul 05, 22",10.16,10.16,"Jul 05, 22"
"Jul 07, 22",10.15,10.15,"Jul 07, 22"
"Jul 13, 22",10.16,10.16,"Jul 13, 22"
"Jul 14, 22",10.27,10.27,"Jul 14, 22"
"Jul 15, 22",10.32,10.32,"Jul 15, 22"
"Jul 19, 22",10.05,10.05,"Jul 19, 22"
"Jul 21, 22",9.73,9.73,"Jul 21, 22"
"Jul 22, 22",9.88,9.88,"Jul 22, 22"
"Jul 25, 22",10.00,10.00,"Jul 25, 22"
"Jul 28, 22",9.80,9.80,"Jul 28, 22"
"Jul 29, 22",9.75,9.75,"Jul 29, 22"
"Aug 03, 22",9.84,9.84,"Aug 03, 22"
"Aug 16, 22",10.47,10.47,"Aug 16, 22"
"Aug 17, 22",10.39,10.39,"Aug 17, 22"
"Aug 19, 22",10.30,10.30,"Aug 19, 22"
"Aug 30, 22",10.26,10.26,"Aug 30, 22"
"Sep 12, 22",10.20,10.20,"Sep 12, 22"
"Sep 21, 22",9.90,9.90,"Sep 21, 22"
"Sep 23, 22",9.96,9.96,"Sep 23, 22"
"Sep 29, 22",9.70,9.70,"Sep 29, 22"
"Oct 04, 22",10.00,10.00,"Oct 04, 22"
"Oct 06, 22",10.13,10.13,"Oct 06, 22"
"Oct 11, 22",10.05,10.05,"Oct 11, 22"
"Oct 12, 22",10.24,10.24,"Oct 12, 22"
"Oct 13, 22",10.23,10.23,"Oct 13, 22"
"Oct 24, 22",10.38,10.38,"Oct 24, 22"
"Oct 25, 22",10.55,10.55,"Oct 25, 22"
"Oct 27, 22",10.33,10.33,"Oct 27, 22"
"Oct 28, 22",10.35,10.35,"Oct 28, 22"
"Nov 10, 22",10.17,10.17,"Nov 10, 22"
"Dec 07, 22",10.66,10.66,"Dec 07, 22"
"Dec 08, 22",10.58,10.58,"Dec 08, 22"
"Dec 13, 22",10.72,10.72,"Dec 13, 22"
"Dec 28, 22",10.02,10.02,"Dec 28, 22"
"Jan 02, 23",10.40,10.40,"Jan 02, 23"
"Jan 06, 23",10.58,10.58,"Jan 06, 23"
"Jan 11, 23",10.39,10.39,"Jan 11, 23"
"Jan 17, 23",10.26,10.26,"Jan 17, 23"
"Mar 03, 23",10.95,10.95,"Mar 03, 23"
"Mar 07, 23",11.12,11.12,"Mar 07, 23"
"Mar 16, 23",11.37,11.37,"Mar 16, 23"
"Apr 04, 23",10.93,10.93,"Apr 04, 23"
"Apr 27, 23",11.31,11.31,"Apr 27, 23"
"May 08, 23",11.46,11.46,"May 08, 23"
"May 10, 23",11.46,11.46,"May 10, 23"
"May 12, 23",11.50,11.50,"May 12, 23"
"May 15, 23",11.43,11.43,"May 15, 23"
"May 22, 23",11.58,11.58,"May 22, 23"
"May 23, 23",11.58,11.58,"May 23, 23"
"May 24, 23",11.58,11.58,"May 24, 23"
"Jun 26, 23",11.20,11.20,"Jun 26, 23"
"Jul 04, 23",10.60,10.60,"Jul 04, 23"
"Jul 07, 23",10.75,10.75,"Jul 07, 23"
"Jul 10, 23",10.64,10.64,"Jul 10, 23"
"Jul 11, 23",10.60,10.60,"Jul 11, 23"
"Jul 12, 23",10.83,10.83,"Jul 12, 23"
"Jul 13, 23",10.94,10.94,"Jul 13, 23"
"Jul 24, 23",11.06,11.06,"Jul 24, 23"
"Aug 11, 23",11.77,11.77,"Aug 11, 23"
"Aug 18, 23",11.71,11.71,"Aug 18, 23"
"Aug 30, 23",11.54,11.54,"Aug 30, 23"
"Aug 31, 23",11.10,11.10,"Aug 31, 23"
"Sep 14, 23",10.80,10.80,"Sep 14, 23"
"Sep 18, 23",10.90,10.90,"Sep 18, 23"
"Oct 02, 23",11.27,11.27,"Oct 02, 23"
"Oct 04, 23",11.46,11.46,"Oct 04, 23"
"Nov 02, 23",12.62,12.62,"Nov 02, 23"
"Nov 03, 23",12.46,12.46,"Nov 03, 23"
"Nov 06, 23",12.42,12.42,"Nov 06, 23"
"Nov 08, 23",12.73,12.73,"Nov 08, 23"
"Nov 13, 23",13.20,13.20,"Nov 13, 23"
"Nov 14, 23",13.15,13.15,"Nov 14, 23"
"Nov 21, 23",13.60,13.60,"Nov 21, 23"
"Nov 22, 23",13.66,13.66,"Nov 22, 23"
"Nov 24, 23",14.02,14.02,"Nov 24, 23"
"Nov 27, 23",14.15,14.15,"Nov 27, 23"
"Nov 28, 23",14.60,14.60,"Nov 28, 23"
"Nov 30, 23",14.49,14.49,"Nov 30, 23"
"Dec 01, 23",14.50,14.50,"Dec 01, 23"
"Dec 04, 23",14.75,14.75,"Dec 04, 23"
"Dec 05, 23",14.61,14.61,"Dec 05, 23"
"Dec 06, 23",14.86,14.86,"Dec 06, 23"
"Dec 07, 23",15.04,15.04,"Dec 07, 23"
"Dec 08, 23",15.23,15.23,"Dec 08, 23"
"Dec 11, 23",15.09,15.09,"Dec 11, 23"
"Dec 12, 23",15.24,15.24,"Dec 12, 23"
"Dec 13, 23",15.17,15.17,"Dec 13, 23"
"Dec 19, 23",14.40,14.40,"Dec 19, 23"
"Dec 21, 23",14.27,14.27,"Dec 21, 23"
"Dec 22, 23",14.24,14.24,"Dec 22, 23"
"Dec 26, 23",14.00,14.00,"Dec 26, 23"
"Dec 28, 23",14.30,14.30,"Dec 28, 23"
"Dec 29, 23",14.37,14.37,"Dec 29, 23"
"Jan 01, 24",14.70,14.70,"Jan 01, 24"
"Jan 02, 24",14.77,14.77,"Jan 02, 24"
"Jan 03, 24",14.67,14.67,"Jan 03, 24"
"Jan 04, 24",14.76,14.76,"Jan 04, 24"
"Jan 08, 24",14.74,14.74,"Jan 08, 24"
"Jan 10, 24",14.67,14.67,"Jan 10, 24"
"Jan 12, 24",14.68,14.68,"Jan 12, 24"
"Jan 22, 24",14.52,14.52,"Jan 22, 24"
"Jan 24, 24",14.75,14.75,"Jan 24, 24"
"Jan 25, 24",14.73,14.73,"Jan 25, 24"
"Jan 26, 24",14.63,14.63,"Jan 26, 24"
"Jan 29, 24",14.35,14.35,"Jan 29, 24"
"Jan 30, 24",14.24,14.24,"Jan 30, 24"
"Feb 07, 24",14.58,14.58,"Feb 07, 24"
"Feb 09, 24",14.47,14.47,"Feb 09, 24"
"Feb 12, 24",14.17,14.17,"Feb 12, 24"
"Feb 13, 24",14.05,14.05,"Feb 13, 24"
"Feb 21, 24",14.22,14.22,"Feb 21, 24"
"Feb 27, 24",14.79,14.79,"Feb 27, 24"
"Feb 28, 24",14.91,14.91,"Feb 28, 24"
"Mar 04, 24",15.26,15.26,"Mar 04, 24"
"Mar 05, 24",15.35,15.35,"Mar 05, 24"
