0,1,s_close,s_date
"Apr 05, 23",10.87,10.87,"Apr 05, 23"
"Apr 06, 23",10.90,10.90,"Apr 06, 23"
"Apr 10, 23",10.92,10.92,"Apr 10, 23"
"Apr 12, 23",10.93,10.93,"Apr 12, 23"
"Apr 17, 23",10.94,10.94,"Apr 17, 23"
"Apr 18, 23",10.97,10.97,"Apr 18, 23"
"Apr 19, 23",10.98,10.98,"Apr 19, 23"
"Apr 20, 23",10.99,10.99,"Apr 20, 23"
"Apr 26, 23",11.02,11.02,"Apr 26, 23"
"May 02, 23",11.05,11.05,"May 02, 23"
"May 03, 23",11.05,11.05,"May 03, 23"
"May 05, 23",11.06,11.06,"May 05, 23"
"May 09, 23",11.08,11.08,"May 09, 23"
"May 11, 23",11.10,11.10,"May 11, 23"
"May 12, 23",11.11,11.11,"May 12, 23"
"May 15, 23",11.13,11.13,"May 15, 23"
"May 16, 23",11.14,11.14,"May 16, 23"
"May 17, 23",11.15,11.15,"May 17, 23"
"May 18, 23",11.16,11.16,"May 18, 23"
"May 19, 23",11.17,11.17,"May 19, 23"
"May 23, 23",11.17,11.17,"May 23, 23"
"May 24, 23",11.20,11.20,"May 24, 23"
"May 25, 23",11.19,11.19,"May 25, 23"
"May 26, 23",11.22,11.22,"May 26, 23"
"May 29, 23",11.23,11.23,"May 29, 23"
"May 30, 23",11.25,11.25,"May 30, 23"
"May 31, 23",11.25,11.25,"May 31, 23"
"Jun 01, 23",11.25,11.25,"Jun 01, 23"
"Jun 02, 23",11.27,11.27,"Jun 02, 23"
"Jun 05, 23",11.29,11.29,"Jun 05, 23"
"Jun 06, 23",11.30,11.30,"Jun 06, 23"
"Jun 07, 23",11.31,11.31,"Jun 07, 23"
"Jun 09, 23",11.32,11.32,"Jun 09, 23"
"Jun 13, 23",11.33,11.33,"Jun 13, 23"
"Jun 14, 23",11.32,11.32,"Jun 14, 23"
"Jun 15, 23",11.34,11.34,"Jun 15, 23"
"Jun 16, 23",11.35,11.35,"Jun 16, 23"
"Jun 20, 23",11.36,11.36,"Jun 20, 23"
"Jun 21, 23",11.38,11.38,"Jun 21, 23"
"Jun 22, 23",11.38,11.38,"Jun 22, 23"
"Jun 23, 23",11.39,11.39,"Jun 23, 23"
"Jun 26, 23",11.43,11.43,"Jun 26, 23"
"Jun 27, 23",11.45,11.45,"Jun 27, 23"
"Jul 03, 23",11.46,11.46,"Jul 03, 23"
"Jul 04, 23",11.47,11.47,"Jul 04, 23"
"Jul 05, 23",10.07,10.07,"Jul 05, 23"
"Jul 06, 23",10.07,10.07,"Jul 06, 23"
"Jul 07, 23",10.08,10.08,"Jul 07, 23"
"Jul 10, 23",10.11,10.11,"Jul 10, 23"
"Jul 11, 23",10.12,10.12,"Jul 11, 23"
"Jul 12, 23",10.13,10.13,"Jul 12, 23"
"Jul 13, 23",10.14,10.14,"Jul 13, 23"
"Jul 14, 23",10.15,10.15,"Jul 14, 23"
"Jul 17, 23",10.17,10.17,"Jul 17, 23"
"Jul 18, 23",10.17,10.17,"Jul 18, 23"
"Jul 19, 23",10.16,10.16,"Jul 19, 23"
"Jul 20, 23",10.18,10.18,"Jul 20, 23"
"Jul 21, 23",10.19,10.19,"Jul 21, 23"
"Jul 24, 23",10.20,10.20,"Jul 24, 23"
"Jul 25, 23",10.19,10.19,"Jul 25, 23"
"Jul 26, 23",10.22,10.22,"Jul 26, 23"
"Jul 27, 23",10.24,10.24,"Jul 27, 23"
"Jul 31, 23",10.25,10.25,"Jul 31, 23"
"Aug 01, 23",10.25,10.25,"Aug 01, 23"
"Aug 02, 23",10.22,10.22,"Aug 02, 23"
"Aug 04, 23",10.25,10.25,"Aug 04, 23"
"Aug 07, 23",10.23,10.23,"Aug 07, 23"
"Aug 08, 23",10.24,10.24,"Aug 08, 23"
"Aug 09, 23",10.24,10.24,"Aug 09, 23"
"Aug 10, 23",10.24,10.24,"Aug 10, 23"
"Aug 11, 23",10.28,10.28,"Aug 11, 23"
"Aug 15, 23",10.29,10.29,"Aug 15, 23"
"Aug 16, 23",10.31,10.31,"Aug 16, 23"
"Aug 17, 23",10.32,10.32,"Aug 17, 23"
"Aug 18, 23",10.31,10.31,"Aug 18, 23"
"Aug 21, 23",10.33,10.33,"Aug 21, 23"
"Aug 22, 23",10.34,10.34,"Aug 22, 23"
"Aug 23, 23",10.36,10.36,"Aug 23, 23"
"Aug 25, 23",10.38,10.38,"Aug 25, 23"
"Aug 28, 23",10.39,10.39,"Aug 28, 23"
"Aug 29, 23",10.40,10.40,"Aug 29, 23"
"Aug 30, 23",10.41,10.41,"Aug 30, 23"
"Aug 31, 23",10.42,10.42,"Aug 31, 23"
"Sep 01, 23",10.40,10.40,"Sep 01, 23"
"Sep 04, 23",10.41,10.41,"Sep 04, 23"
"Sep 05, 23",10.41,10.41,"Sep 05, 23"
"Sep 06, 23",10.42,10.42,"Sep 06, 23"
"Sep 07, 23",10.45,10.45,"Sep 07, 23"
"Sep 08, 23",10.46,10.46,"Sep 08, 23"
"Sep 11, 23",10.46,10.46,"Sep 11, 23"
"Sep 12, 23",10.47,10.47,"Sep 12, 23"
"Sep 13, 23",10.46,10.46,"Sep 13, 23"
"Sep 14, 23",10.48,10.48,"Sep 14, 23"
"Sep 15, 23",10.50,10.50,"Sep 15, 23"
"Sep 18, 23",10.52,10.52,"Sep 18, 23"
"Sep 19, 23",10.52,10.52,"Sep 19, 23"
"Sep 20, 23",10.53,10.53,"Sep 20, 23"
"Sep 25, 23",10.55,10.55,"Sep 25, 23"
"Sep 26, 23",10.56,10.56,"Sep 26, 23"
"Sep 27, 23",10.56,10.56,"Sep 27, 23"
"Oct 02, 23",10.59,10.59,"Oct 02, 23"
"Oct 05, 23",10.62,10.62,"Oct 05, 23"
"Oct 06, 23",10.63,10.63,"Oct 06, 23"
"Oct 10, 23",10.64,10.64,"Oct 10, 23"
"Oct 11, 23",10.65,10.65,"Oct 11, 23"
"Oct 13, 23",10.66,10.66,"Oct 13, 23"
"Oct 16, 23",10.69,10.69,"Oct 16, 23"
"Oct 18, 23",10.70,10.70,"Oct 18, 23"
"Oct 20, 23",10.72,10.72,"Oct 20, 23"
"Oct 23, 23",10.74,10.74,"Oct 23, 23"
"Oct 24, 23",10.73,10.73,"Oct 24, 23"
"Oct 25, 23",10.74,10.74,"Oct 25, 23"
"Oct 26, 23",10.77,10.77,"Oct 26, 23"
"Oct 27, 23",10.77,10.77,"Oct 27, 23"
"Oct 30, 23",10.79,10.79,"Oct 30, 23"
"Oct 31, 23",10.80,10.80,"Oct 31, 23"
"Nov 01, 23",10.80,10.80,"Nov 01, 23"
"Nov 02, 23",10.81,10.81,"Nov 02, 23"
"Nov 03, 23",10.82,10.82,"Nov 03, 23"
"Nov 06, 23",10.82,10.82,"Nov 06, 23"
"Nov 07, 23",10.83,10.83,"Nov 07, 23"
"Nov 08, 23",10.85,10.85,"Nov 08, 23"
"Nov 13, 23",10.86,10.86,"Nov 13, 23"
"Nov 14, 23",10.87,10.87,"Nov 14, 23"
"Nov 16, 23",10.89,10.89,"Nov 16, 23"
"Nov 17, 23",10.95,10.95,"Nov 17, 23"
"Nov 20, 23",10.95,10.95,"Nov 20, 23"
"Nov 21, 23",10.96,10.96,"Nov 21, 23"
"Nov 22, 23",10.94,10.94,"Nov 22, 23"
"Nov 23, 23",10.95,10.95,"Nov 23, 23"
"Nov 24, 23",10.96,10.96,"Nov 24, 23"
"Nov 27, 23",10.97,10.97,"Nov 27, 23"
"Nov 28, 23",10.97,10.97,"Nov 28, 23"
"Nov 29, 23",10.97,10.97,"Nov 29, 23"
"Nov 30, 23",10.98,10.98,"Nov 30, 23"
"Dec 01, 23",10.99,10.99,"Dec 01, 23"
"Dec 04, 23",10.99,10.99,"Dec 04, 23"
"Dec 05, 23",10.99,10.99,"Dec 05, 23"
"Dec 06, 23",10.98,10.98,"Dec 06, 23"
"Dec 07, 23",10.99,10.99,"Dec 07, 23"
"Dec 08, 23",11.00,11.00,"Dec 08, 23"
"Dec 11, 23",11.04,11.04,"Dec 11, 23"
"Dec 12, 23",11.05,11.05,"Dec 12, 23"
"Dec 13, 23",11.05,11.05,"Dec 13, 23"
"Dec 14, 23",11.06,11.06,"Dec 14, 23"
"Dec 22, 23",111.00,111.00,"Dec 22, 23"
"Dec 26, 23",110.90,110.90,"Dec 26, 23"
"Dec 27, 23",111.09,111.09,"Dec 27, 23"
"Dec 28, 23",111.10,111.10,"Dec 28, 23"
"Dec 29, 23",111.30,111.30,"Dec 29, 23"
"Jan 01, 24",111.40,111.40,"Jan 01, 24"
"Jan 02, 24",111.26,111.26,"Jan 02, 24"
"Jan 03, 24",111.30,111.30,"Jan 03, 24"
"Jan 04, 24",111.50,111.50,"Jan 04, 24"
"Jan 05, 24",111.50,111.50,"Jan 05, 24"
"Jan 10, 24",111.80,111.80,"Jan 10, 24"
"Jan 11, 24",111.90,111.90,"Jan 11, 24"
"Jan 12, 24",112.40,112.40,"Jan 12, 24"
"Jan 15, 24",112.50,112.50,"Jan 15, 24"
"Jan 16, 24",112.60,112.60,"Jan 16, 24"
"Jan 18, 24",112.90,112.90,"Jan 18, 24"
"Jan 22, 24",112.90,112.90,"Jan 22, 24"
"Jan 23, 24",113.00,113.00,"Jan 23, 24"
"Jan 24, 24",112.90,112.90,"Jan 24, 24"
"Jan 25, 24",113.10,113.10,"Jan 25, 24"
"Jan 26, 24",113.20,113.20,"Jan 26, 24"
"Jan 29, 24",113.20,113.20,"Jan 29, 24"
"Jan 30, 24",113.10,113.10,"Jan 30, 24"
"Jan 31, 24",113.10,113.10,"Jan 31, 24"
"Feb 01, 24",113.20,113.20,"Feb 01, 24"
"Feb 02, 24",113.26,113.26,"Feb 02, 24"
"Feb 06, 24",113.40,113.40,"Feb 06, 24"
"Feb 07, 24",113.79,113.79,"Feb 07, 24"
"Feb 09, 24",113.80,113.80,"Feb 09, 24"
"Feb 12, 24",113.70,113.70,"Feb 12, 24"
"Feb 14, 24",113.80,113.80,"Feb 14, 24"
"Feb 15, 24",113.90,113.90,"Feb 15, 24"
"Feb 16, 24",113.90,113.90,"Feb 16, 24"
"Feb 19, 24",113.95,113.95,"Feb 19, 24"
"Feb 20, 24",113.93,113.93,"Feb 20, 24"
"Feb 21, 24",114.01,114.01,"Feb 21, 24"
"Feb 22, 24",114.10,114.10,"Feb 22, 24"
"Feb 23, 24",114.30,114.30,"Feb 23, 24"
"Feb 26, 24",114.26,114.26,"Feb 26, 24"
"Feb 27, 24",114.30,114.30,"Feb 27, 24"
"Feb 28, 24",114.30,114.30,"Feb 28, 24"
"Feb 29, 24",114.50,114.50,"Feb 29, 24"
"Mar 01, 24",114.60,114.60,"Mar 01, 24"
"Mar 04, 24",114.65,114.65,"Mar 04, 24"
"Mar 05, 24",114.70,114.70,"Mar 05, 24"
"Mar 06, 24",114.80,114.80,"Mar 06, 24"
"Mar 07, 24",114.91,114.91,"Mar 07, 24"
"Mar 08, 24",115.10,115.10,"Mar 08, 24"
"Mar 11, 24",115.20,115.20,"Mar 11, 24"
"Mar 12, 24",115.29,115.29,"Mar 12, 24"
"Mar 13, 24",115.20,115.20,"Mar 13, 24"
"Mar 14, 24",115.45,115.45,"Mar 14, 24"
"Mar 18, 24",115.55,115.55,"Mar 18, 24"
"Mar 20, 24",115.55,115.55,"Mar 20, 24"
"Mar 25, 24",115.85,115.85,"Mar 25, 24"
"Mar 27, 24",116.00,116.00,"Mar 27, 24"
"Mar 28, 24",115.90,115.90,"Mar 28, 24"
"Mar 29, 24",116.00,116.00,"Mar 29, 24"
"Apr 01, 24",116.10,116.10,"Apr 01, 24"
"Apr 02, 24",116.10,116.10,"Apr 02, 24"
"Apr 03, 24",116.11,116.11,"Apr 03, 24"
"Apr 04, 24",116.20,116.20,"Apr 04, 24"
"Apr 08, 24",116.65,116.65,"Apr 08, 24"
"Apr 09, 24",116.85,116.85,"Apr 09, 24"
"Apr 15, 24",117.05,117.05,"Apr 15, 24"
"Apr 16, 24",117.16,117.16,"Apr 16, 24"
"Apr 17, 24",117.16,117.16,"Apr 17, 24"
"Apr 18, 24",117.16,117.16,"Apr 18, 24"
"Apr 19, 24",117.26,117.26,"Apr 19, 24"
"Apr 22, 24",117.35,117.35,"Apr 22, 24"
"Apr 23, 24",117.45,117.45,"Apr 23, 24"
"Apr 24, 24",117.51,117.51,"Apr 24, 24"
"Apr 25, 24",117.50,117.50,"Apr 25, 24"
"Apr 26, 24",117.86,117.86,"Apr 26, 24"
"Apr 29, 24",117.96,117.96,"Apr 29, 24"
"Apr 30, 24",117.97,117.97,"Apr 30, 24"
"May 02, 24",117.97,117.97,"May 02, 24"
"May 06, 24",118.20,118.20,"May 06, 24"
"May 07, 24",118.30,118.30,"May 07, 24"
"May 08, 24",118.30,118.30,"May 08, 24"
"May 09, 24",118.30,118.30,"May 09, 24"
"May 10, 24",118.30,118.30,"May 10, 24"
"May 13, 24",118.40,118.40,"May 13, 24"
"May 14, 24",118.50,118.50,"May 14, 24"
"May 15, 24",118.50,118.50,"May 15, 24"
"May 16, 24",118.60,118.60,"May 16, 24"
"May 17, 24",118.80,118.80,"May 17, 24"
"May 20, 24",119.10,119.10,"May 20, 24"
"May 21, 24",119.20,119.20,"May 21, 24"
"May 22, 24",119.35,119.35,"May 22, 24"
"May 23, 24",119.44,119.44,"May 23, 24"
"May 24, 24",119.54,119.54,"May 24, 24"
"May 27, 24",119.64,119.64,"May 27, 24"
"May 29, 24",119.73,119.73,"May 29, 24"
"May 30, 24",119.77,119.77,"May 30, 24"
"Jun 03, 24",120.00,120.00,"Jun 03, 24"
"Jun 04, 24",120.00,120.00,"Jun 04, 24"
"Jun 05, 24",120.22,120.22,"Jun 05, 24"
"Jun 06, 24",120.33,120.33,"Jun 06, 24"
"Jun 07, 24",120.30,120.30,"Jun 07, 24"
"Jun 10, 24",120.40,120.40,"Jun 10, 24"
"Jun 11, 24",120.60,120.60,"Jun 11, 24"
"Jun 12, 24",120.85,120.85,"Jun 12, 24"
"Jun 13, 24",121.10,121.10,"Jun 13, 24"
"Jun 14, 24",121.20,121.20,"Jun 14, 24"
"Jun 20, 24",121.35,121.35,"Jun 20, 24"
"Jun 21, 24",121.35,121.35,"Jun 21, 24"
"Jun 24, 24",121.35,121.35,"Jun 24, 24"
"Jun 25, 24",101.45,101.45,"Jun 25, 24"
"Jun 26, 24",101.45,101.45,"Jun 26, 24"
"Jun 27, 24",101.55,101.55,"Jun 27, 24"
"Jun 28, 24",101.90,101.90,"Jun 28, 24"
"Jul 01, 24",102.30,102.30,"Jul 01, 24"
"Jul 02, 24",102.25,102.25,"Jul 02, 24"
"Jul 03, 24",102.20,102.20,"Jul 03, 24"
"Jul 05, 24",102.20,102.20,"Jul 05, 24"
"Jul 08, 24",102.20,102.20,"Jul 08, 24"
"Jul 09, 24",102.20,102.20,"Jul 09, 24"
"Jul 10, 24",102.30,102.30,"Jul 10, 24"
"Jul 11, 24",102.50,102.50,"Jul 11, 24"
"Jul 12, 24",102.50,102.50,"Jul 12, 24"
"Jul 15, 24",102.50,102.50,"Jul 15, 24"
"Jul 18, 24",102.80,102.80,"Jul 18, 24"
"Jul 19, 24",102.80,102.80,"Jul 19, 24"
"Jul 22, 24",102.90,102.90,"Jul 22, 24"
"Jul 23, 24",103.00,103.00,"Jul 23, 24"
"Jul 24, 24",103.12,103.12,"Jul 24, 24"
"Jul 25, 24",103.12,103.12,"Jul 25, 24"
"Jul 26, 24",103.22,103.22,"Jul 26, 24"
"Jul 29, 24",103.39,103.39,"Jul 29, 24"
"Jul 30, 24",103.25,103.25,"Jul 30, 24"
"Jul 31, 24",103.25,103.25,"Jul 31, 24"
"Aug 01, 24",103.35,103.35,"Aug 01, 24"
"Aug 02, 24",103.40,103.40,"Aug 02, 24"
"Aug 05, 24",103.60,103.60,"Aug 05, 24"
"Aug 06, 24",103.70,103.70,"Aug 06, 24"
"Aug 07, 24",103.70,103.70,"Aug 07, 24"
"Aug 08, 24",103.73,103.73,"Aug 08, 24"
"Aug 09, 24",103.98,103.98,"Aug 09, 24"
"Aug 13, 24",104.35,104.35,"Aug 13, 24"
"Aug 15, 24",104.35,104.35,"Aug 15, 24"
"Aug 19, 24",104.50,104.50,"Aug 19, 24"
"Aug 20, 24",104.60,104.60,"Aug 20, 24"
"Aug 21, 24",104.85,104.85,"Aug 21, 24"
"Aug 22, 24",104.95,104.95,"Aug 22, 24"
"Aug 23, 24",105.10,105.10,"Aug 23, 24"
"Aug 26, 24",105.20,105.20,"Aug 26, 24"
"Aug 27, 24",105.23,105.23,"Aug 27, 24"
"Aug 28, 24",105.40,105.40,"Aug 28, 24"
"Sep 02, 24",105.50,105.50,"Sep 02, 24"
"Sep 03, 24",105.50,105.50,"Sep 03, 24"
"Sep 04, 24",105.50,105.50,"Sep 04, 24"
"Sep 05, 24",105.70,105.70,"Sep 05, 24"
"Sep 06, 24",105.70,105.70,"Sep 06, 24"
"Sep 09, 24",105.91,105.91,"Sep 09, 24"
"Sep 10, 24",105.91,105.91,"Sep 10, 24"
"Sep 11, 24",106.10,106.10,"Sep 11, 24"
"Sep 12, 24",106.20,106.20,"Sep 12, 24"
"Sep 13, 24",106.80,106.80,"Sep 13, 24"
"Sep 16, 24",106.40,106.40,"Sep 16, 24"
"Sep 18, 24",106.80,106.80,"Sep 18, 24"
"Sep 19, 24",106.71,106.71,"Sep 19, 24"
"Sep 20, 24",107.10,107.10,"Sep 20, 24"
"Sep 23, 24",107.40,107.40,"Sep 23, 24"
"Sep 24, 24",107.60,107.60,"Sep 24, 24"
"Sep 25, 24",107.60,107.60,"Sep 25, 24"
"Sep 26, 24",107.70,107.70,"Sep 26, 24"
"Sep 27, 24",107.70,107.70,"Sep 27, 24"
"Sep 30, 24",108.40,108.40,"Sep 30, 24"
"Oct 01, 24",108.54,108.54,"Oct 01, 24"
"Oct 02, 24",108.66,108.66,"Oct 02, 24"
"Oct 03, 24",108.77,108.77,"Oct 03, 24"
"Oct 04, 24",108.86,108.86,"Oct 04, 24"
"Oct 07, 24",108.75,108.75,"Oct 07, 24"
"Oct 08, 24",108.09,108.09,"Oct 08, 24"
"Oct 09, 24",108.82,108.82,"Oct 09, 24"
"Oct 10, 24",108.77,108.77,"Oct 10, 24"
"Oct 11, 24",108.70,108.70,"Oct 11, 24"
"Oct 14, 24",108.74,108.74,"Oct 14, 24"
"Oct 15, 24",108.88,108.88,"Oct 15, 24"
"Oct 16, 24",109.01,109.01,"Oct 16, 24"
"Oct 17, 24",109.10,109.10,"Oct 17, 24"
"Oct 18, 24",109.34,109.34,"Oct 18, 24"
"Oct 21, 24",109.40,109.40,"Oct 21, 24"
"Oct 22, 24",109.44,109.44,"Oct 22, 24"
"Oct 23, 24",109.65,109.65,"Oct 23, 24"
"Oct 24, 24",109.65,109.65,"Oct 24, 24"
"Oct 25, 24",109.78,109.78,"Oct 25, 24"
"Oct 28, 24",110.00,110.00,"Oct 28, 24"
"Oct 30, 24",110.10,110.10,"Oct 30, 24"
"Oct 31, 24",110.15,110.15,"Oct 31, 24"
"Nov 01, 24",110.25,110.25,"Nov 01, 24"
"Nov 04, 24",110.65,110.65,"Nov 04, 24"
"Nov 05, 24",110.73,110.73,"Nov 05, 24"
"Nov 06, 24",110.66,110.66,"Nov 06, 24"
"Nov 07, 24",110.52,110.52,"Nov 07, 24"
"Nov 08, 24",110.55,110.55,"Nov 08, 24"
"Nov 11, 24",110.52,110.52,"Nov 11, 24"
"Nov 12, 24",110.72,110.72,"Nov 12, 24"
"Nov 13, 24",110.00,110.00,"Nov 13, 24"
"Nov 14, 24",110.70,110.70,"Nov 14, 24"
"Nov 15, 24",110.64,110.64,"Nov 15, 24"
"Nov 18, 24",110.61,110.61,"Nov 18, 24"
"Nov 19, 24",110.01,110.01,"Nov 19, 24"
"Nov 20, 24",110.44,110.44,"Nov 20, 24"
"Nov 21, 24",110.74,110.74,"Nov 21, 24"
"Nov 22, 24",110.81,110.81,"Nov 22, 24"
"Nov 25, 24",110.81,110.81,"Nov 25, 24"
"Nov 26, 24",110.81,110.81,"Nov 26, 24"
"Nov 27, 24",111.32,111.32,"Nov 27, 24"
"Nov 28, 24",111.40,111.40,"Nov 28, 24"
"Nov 29, 24",111.40,111.40,"Nov 29, 24"
"Dec 02, 24",112.25,112.25,"Dec 02, 24"
"Dec 03, 24",112.28,112.28,"Dec 03, 24"
"Dec 04, 24",112.26,112.26,"Dec 04, 24"
"Dec 05, 24",112.08,112.08,"Dec 05, 24"
"Dec 06, 24",112.06,112.06,"Dec 06, 24"
"Dec 09, 24",112.23,112.23,"Dec 09, 24"
"Dec 10, 24",112.38,112.38,"Dec 10, 24"
"Dec 11, 24",112.49,112.49,"Dec 11, 24"
"Dec 12, 24",112.50,112.50,"Dec 12, 24"
"Dec 13, 24",112.30,112.30,"Dec 13, 24"
"Dec 16, 24",112.34,112.34,"Dec 16, 24"
"Dec 17, 24",112.20,112.20,"Dec 17, 24"
"Dec 18, 24",112.15,112.15,"Dec 18, 24"
"Dec 19, 24",112.36,112.36,"Dec 19, 24"
"Dec 23, 24",112.30,112.30,"Dec 23, 24"
"Dec 24, 24",112.35,112.35,"Dec 24, 24"
"Dec 26, 24",112.52,112.52,"Dec 26, 24"
"Dec 27, 24",112.62,112.62,"Dec 27, 24"
"Dec 30, 24",112.62,112.62,"Dec 30, 24"
"Dec 31, 24",112.76,112.76,"Dec 31, 24"
"Jan 01, 25",112.71,112.71,"Jan 01, 25"
"Jan 02, 25",112.87,112.87,"Jan 02, 25"
"Jan 03, 25",113.10,113.10,"Jan 03, 25"
"Jan 06, 25",113.21,113.21,"Jan 06, 25"
